"Speed of sound (m/s)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
1.437125749E2;8.945058408E-8;5.006698897E-3;NaN;NaN;6.022611381E-9;3.370956385E-4;3.104221984E-7;1.737484997E-2;1.352177763E-8;7.568365243E-4;NaN;4.250629760E-3
1.434977578E2;8.469792260E-8;4.754888770E-3;NaN;NaN;4.923254280E-9;2.763884375E-4;3.046163527E-7;1.710097284E-2;1.406150712E-8;7.894042763E-4;NaN;4.263365722E-3
1.432835821E2;7.576902331E-8;4.266351783E-3;NaN;NaN;3.872501483E-9;2.180502385E-4;2.948441310E-7;1.660188728E-2;1.572760706E-8;8.855796404E-4;NaN;4.276120736E-3
1.430700447E2;6.398612549E-8;3.613651124E-3;NaN;NaN;2.965916191E-9;1.675017247E-4;2.820893581E-7;1.593114942E-2;1.892024530E-8;1.068531110E-3;NaN;4.288894801E-3
1.428571429E2;5.107916015E-8;2.893327948E-3;NaN;NaN;2.270612578E-9;1.286165789E-4;2.657652705E-7;1.505400798E-2;2.385707617E-8;1.351360222E-3;NaN;4.301687918E-3
1.426448737E2;3.866924208E-8;2.196904389E-3;NaN;NaN;1.804958390E-9;1.025445753E-4;2.450072578E-7;1.391952598E-2;3.042911307E-8;1.728760339E-3;NaN;4.314500086E-3
1.424332344E2;2.791939370E-8;1.590893634E-3;NaN;NaN;1.532644868E-9;8.733266166E-5;2.202018320E-7;1.254746777E-2;3.810492917E-8;2.171282439E-3;NaN;4.327331306E-3
1.422222222E2;1.942441104E-8;1.110122163E-3;NaN;NaN;1.383387027E-9;7.906178444E-5;1.937479151E-7;1.107286363E-2;4.592729505E-8;2.624785278E-3;NaN;4.340181578E-3
1.420118343E2;1.329102554E-8;7.618461065E-4;NaN;NaN;1.298922151E-9;7.445465970E-5;1.694754913E-7;9.714392829E-3;5.265691567E-8;3.018312324E-3;NaN;4.353050901E-3
1.418020679E2;9.314795252E-9;5.355080682E-4;NaN;NaN;1.267939882E-9;7.289393042E-5;1.510087073E-7;8.681498516E-3;5.706917196E-8;3.280909693E-3;NaN;4.365939275E-3
1.415929204E2;7.155548376E-9;4.125890312E-4;NaN;NaN;1.316719606E-9;7.592207305E-5;1.400203159E-7;8.073573603E-3;5.832705910E-8;3.363139139E-3;NaN;4.378846702E-3
1.413843888E2;6.484779219E-9;3.750162711E-4;NaN;NaN;1.469833323E-9;8.500079852E-5;1.354028030E-7;7.830375187E-3;5.626875540E-8;3.254035044E-3;NaN;4.391773179E-3
1.411764706E2;7.088106241E-9;4.111150843E-4;NaN;NaN;1.721147341E-9;9.982774103E-5;1.338020546E-7;7.760612086E-3;5.146083659E-8;2.984764259E-3;NaN;4.404718709E-3
1.409691630E2;8.929179231E-9;5.194229474E-4;NaN;NaN;2.031141942E-9;1.181543910E-4;1.312382270E-7;7.634312732E-3;4.497085891E-8;2.616018279E-3;NaN;4.417683289E-3
1.407624633E2;1.215594221E-8;7.092065600E-4;NaN;NaN;2.336300715E-9;1.363053365E-4;1.249928682E-7;7.292381003E-3;3.796584609E-8;2.215017696E-3;NaN;4.430666922E-3
1.405563690E2;1.704796773E-8;9.975378651E-4;NaN;NaN;2.566404777E-9;1.501695677E-4;1.148037995E-7;6.717582936E-3;3.133931439E-8;1.833775924E-3;NaN;4.443669606E-3
1.403508772E2;2.392410559E-8;1.403987632E-3;NaN;NaN;2.672341212E-9;1.568265110E-4;1.027840858E-7;6.031890498E-3;2.554875430E-8;1.499330243E-3;NaN;4.456691341E-3
1.401459854E2;3.302884149E-8;1.943971313E-3;NaN;NaN;2.648430900E-9;1.558781193E-4;9.227113188E-8;5.430781865E-3;2.069954595E-8;1.218308657E-3;NaN;4.469732128E-3
1.399416910E2;4.438127070E-8;2.619771010E-3;NaN;NaN;2.532082977E-9;1.494656974E-4;8.645336928E-8;5.103234472E-3;1.676271759E-8;9.894822951E-4;NaN;4.482791967E-3
1.397379913E2;5.759790177E-8;3.409851808E-3;NaN;NaN;2.383358590E-9;1.410971467E-4;8.755835860E-8;5.183539993E-3;1.375548860E-8;8.143383045E-4;NaN;4.495870857E-3
1.395348837E2;7.174543812E-8;4.259773784E-3;NaN;NaN;2.261084872E-9;1.342483970E-4;9.672093422E-8;5.742655015E-3;1.180670489E-8;7.010047370E-4;NaN;4.508968798E-3
1.393323657E2;8.531345445E-8;5.080089215E-3;NaN;NaN;2.203362444E-9;1.312017882E-4;1.140634774E-7;6.792042888E-3;1.114687398E-8;6.637536209E-4;NaN;4.522085792E-3
1.391304348E2;9.640490489E-8;5.757218072E-3;NaN;NaN;2.216181773E-9;1.323484710E-4;1.385016428E-7;8.271199085E-3;1.211647936E-8;7.235857347E-4;NaN;4.535221836E-3
1.389290883E2;1.031543886E-7;6.178160297E-3;NaN;NaN;2.272274559E-9;1.360918973E-4;1.672701660E-7;1.001820584E-2;1.522345433E-8;9.117686833E-4;NaN;4.548376933E-3
1.387283237E2;1.042566804E-7;6.262265114E-3;NaN;NaN;2.319834895E-9;1.393428323E-4;1.956523672E-7;1.175202384E-2;2.117931575E-8;1.272153397E-3;NaN;4.561551081E-3
1.385281385E2;9.938541349E-8;5.986934215E-3;NaN;NaN;2.300397529E-9;1.385749497E-4;2.175382359E-7;1.310440901E-2;3.078365194E-8;1.854393845E-3;NaN;4.574744280E-3
1.383285303E2;8.931552591E-8;5.395867401E-3;NaN;NaN;2.172394305E-9;1.312420376E-4;2.270421446E-7;1.371642046E-2;4.460328626E-8;2.694642570E-3;NaN;4.587956531E-3
1.381294964E2;7.569600634E-8;4.586252318E-3;NaN;NaN;1.928613268E-9;1.168503795E-4;2.206457642E-7;1.336843509E-2;6.252761000E-8;3.788408533E-3;NaN;4.601187834E-3
1.379310345E2;6.057029693E-8;3.680387524E-3;NaN;NaN;1.597058498E-9;9.704086773E-5;1.987442630E-7;1.207614859E-2;8.340069904E-8;5.067614125E-3;NaN;4.614438188E-3
1.377331420E2;4.584904503E-8;2.793902321E-3;NaN;NaN;1.229496841E-9;7.492182391E-5;1.656744027E-7;1.009569770E-2;1.049695205E-7;6.396525529E-3;NaN;4.627707593E-3
1.375358166E2;3.293360756E-8;2.012637310E-3;NaN;NaN;8.864402013E-10;5.417209818E-5;1.281725290E-7;7.832874473E-3;1.242619245E-7;7.593889771E-3;NaN;4.640996050E-3
1.373390558E2;2.258873684E-8;1.384400238E-3;NaN;NaN;6.188480098E-10;3.792745643E-5;9.312947496E-8;5.707643957E-3;1.382995708E-7;8.475992270E-3;NaN;4.654303559E-3
1.371428571E2;1.502694485E-8;9.235962064E-4;NaN;NaN;4.514449540E-10;2.774701386E-5;6.568396436E-8;4.037112063E-3;1.448766952E-7;8.904509033E-3;NaN;4.667630119E-3
1.369472183E2;1.010467988E-8;6.228363680E-4;NaN;NaN;3.834945095E-10;2.363799053E-5;4.827275280E-8;2.975455569E-3;1.431287290E-7;8.822226807E-3;NaN;4.680975731E-3
1.367521368E2;7.559989841E-9;4.673161652E-4;NaN;NaN;4.083280985E-10;2.524055259E-5;4.067567490E-8;2.514342057E-3;1.337301638E-7;8.266448585E-3;NaN;4.694340395E-3
1.365576102E2;7.219965706E-9;4.475701897E-4;NaN;NaN;5.288282412E-10;3.278239342E-5;4.070339833E-8;2.523229120E-3;1.186636991E-7;7.356036925E-3;NaN;4.707724110E-3
1.363636364E2;9.113552467E-9;5.665632288E-4;NaN;NaN;7.532144354E-10;4.682516550E-5;4.510986596E-8;2.804350049E-3;1.006299122E-7;6.255870935E-3;NaN;4.721126876E-3
1.361702128E2;1.342927922E-8;8.372329379E-4;NaN;NaN;1.086352484E-9;6.772739375E-5;5.046573057E-8;3.146227818E-3;8.230040931E-8;5.130924180E-3;NaN;4.734548694E-3
1.359773371E2;2.033192064E-8;1.271168657E-3;NaN;NaN;1.538691117E-9;9.620025357E-5;5.392245949E-8;3.371277197E-3;6.569924569E-8;4.107571704E-3;NaN;4.747989564E-3
1.357850071E2;2.971835334E-8;1.863283498E-3;NaN;NaN;2.139103842E-9;1.341176896E-4;5.384768483E-8;3.376146093E-3;5.190066308E-8;3.254071581E-3;NaN;4.761449485E-3
1.355932203E2;4.105159397E-8;2.581142062E-3;NaN;NaN;2.924205043E-9;1.838610369E-4;5.017510278E-8;3.154787811E-3;4.107617894E-8;2.582687856E-3;NaN;4.774928457E-3
1.354019746E2;5.340651917E-8;3.367457410E-3;NaN;NaN;3.905918441E-9;2.462810571E-4;4.429116553E-8;2.792704259E-3;3.279607075E-8;2.067900570E-3;NaN;4.788426482E-3
1.352112676E2;6.576190977E-8;4.158210611E-3;NaN;NaN;5.048454883E-9;3.192203319E-4;3.843461127E-8;2.430270182E-3;2.644795692E-8;1.672338524E-3;NaN;4.801943558E-3
1.350210970E2;7.740263028E-8;4.908064806E-3;NaN;NaN;6.269564102E-9;3.975501453E-4;3.488495463E-8;2.212038757E-3;2.158700872E-8;1.368822188E-3;NaN;4.815479685E-3
1.348314607E2;8.814615950E-8;5.605040439E-3;NaN;NaN;7.462612569E-9;4.745328153E-4;3.529756868E-8;2.244502778E-3;1.810356026E-8;1.151169693E-3;NaN;4.829034864E-3
1.346423562E2;9.816164644E-8;6.259451256E-3;NaN;NaN;8.526680934E-9;5.437189128E-4;4.040046229E-8;2.576207038E-3;1.623306817E-8;1.035130345E-3;NaN;4.842609094E-3
1.344537815E2;1.074421539E-7;6.870470791E-3;NaN;NaN;9.391463473E-9;6.005443222E-4;5.006049333E-8;3.201156573E-3;1.658095111E-8;1.060281614E-3;NaN;4.856202376E-3
1.342657343E2;1.152832933E-7;7.392542436E-3;NaN;NaN;1.001710447E-8;6.423469327E-4;6.356165445E-8;4.075891781E-3;2.023424789E-8;1.297521365E-3;NaN;4.869814710E-3
1.340782123E2;1.201662562E-7;7.727231854E-3;NaN;NaN;1.036416433E-8;6.664624775E-4;7.987117108E-8;5.136076275E-3;2.879234139E-8;1.851477317E-3;NaN;4.883446095E-3
1.338912134E2;1.202115669E-7;7.751753203E-3;NaN;NaN;1.036767559E-8;6.685518249E-4;9.771253964E-8;6.300920216E-3;4.406192276E-8;2.841300215E-3;NaN;4.897096532E-3
1.337047354E2;1.140318302E-7;7.373782972E-3;NaN;NaN;9.956612902E-9;6.438369231E-4;1.154273777E-7;7.464025010E-3;6.729414777E-8;4.351525712E-3;NaN;4.910766020E-3
1.335187761E2;1.015430288E-7;6.584506975E-3;NaN;NaN;9.113285578E-9;5.909464506E-4;1.308788549E-7;8.486773966E-3;9.819696728E-8;6.367533287E-3;NaN;4.924454559E-3
1.333333333E2;8.425505471E-8;5.478684933E-3;NaN;NaN;7.917314075E-9;5.148233477E-4;1.416907317E-7;9.213439829E-3;1.342114634E-7;8.727100410E-3;NaN;4.938162151E-3
1.331484050E2;6.483303563E-8;4.227486741E-3;NaN;NaN;6.531586150E-9;4.258969764E-4;1.459107405E-7;9.514219329E-3;1.705722550E-7;1.112229189E-2;NaN;4.951888794E-3
1.329639889E2;4.618059329E-8;3.019598988E-3;NaN;NaN;5.143455828E-9;3.363138693E-4;1.428401004E-7;9.339850181E-3;2.014120654E-7;1.316968072E-2;NaN;4.965634488E-3
1.327800830E2;3.054917179E-8;2.003048215E-3;NaN;NaN;3.905946652E-9;2.561051254E-4;1.335435640E-7;8.756184924E-3;2.215927854E-7;1.452939662E-2;NaN;4.979399234E-3
1.325966851E2;1.908539769E-8;1.254855488E-3;NaN;NaN;2.906009464E-9;1.910686895E-4;1.206195603E-7;7.930676619E-3;2.284371529E-7;1.501963017E-2;NaN;4.993183032E-3
1.324137931E2;1.187586315E-8;7.829906312E-4;NaN;NaN;2.161793493E-9;1.425297707E-4;1.071900460E-7;7.067174881E-3;2.224787945E-7;1.466830744E-2;NaN;5.006985881E-3
1.322314050E2;8.321364220E-9;5.501525630E-4;NaN;NaN;1.646582696E-9;1.088609591E-4;9.557874755E-8;6.319023125E-3;2.068882085E-7;1.367805508E-2;NaN;5.020807781E-3
1.320495186E2;7.581465344E-9;5.026171969E-4;NaN;NaN;1.323362831E-9;8.773302871E-5;8.643222906E-8;5.730069680E-3;1.859639847E-7;1.232857930E-2;NaN;5.034648733E-3
1.318681319E2;8.887891360E-9;5.908494887E-4;NaN;NaN;1.162712972E-9;7.729486528E-5;7.879610291E-8;5.238209518E-3;1.634986220E-7;1.086906594E-2;NaN;5.048508737E-3
1.316872428E2;1.168560688E-8;7.789717296E-4;NaN;NaN;1.134083332E-9;7.559888535E-5;7.106559807E-8;4.737288565E-3;1.417602587E-7;9.449850146E-3;NaN;5.062387792E-3
1.315068493E2;1.568066940E-8;1.048155426E-3;NaN;NaN;1.196811863E-9;7.999944490E-5;6.217010891E-8;4.155685916E-3;1.214172114E-7;8.115986994E-3;NaN;5.076285899E-3
1.313269494E2;2.088524618E-8;1.399876492E-3;NaN;NaN;1.313149613E-9;8.801654809E-5;5.228196009E-8;3.504305685E-3;1.022126723E-7;6.851014151E-3;NaN;5.090203058E-3
1.311475410E2;2.762354977E-8;1.856594318E-3;NaN;NaN;1.471007744E-9;9.886725793E-5;4.274691566E-8;2.873044247E-3;8.384666334E-8;5.635381407E-3;NaN;5.104139268E-3
1.309686221E2;3.636542276E-8;2.450823060E-3;NaN;NaN;1.688437841E-9;1.137911258E-4;3.543269540E-8;2.387962531E-3;6.654417929E-8;4.484699936E-3;NaN;5.118094529E-3
1.307901907E2;4.733850785E-8;3.199057545E-3;NaN;NaN;1.992659333E-9;1.346606001E-4;3.198985554E-8;2.161821177E-3;5.115435206E-8;3.456925944E-3;NaN;5.132068842E-3
1.306122449E2;6.008302018E-8;4.071381523E-3;NaN;NaN;2.396261878E-9;1.623769295E-4;3.344523504E-8;2.266336006E-3;3.895806883E-8;2.639899944E-3;NaN;5.146062207E-3
1.304347826E2;7.321286797E-8;4.974602875E-3;NaN;NaN;2.884780329E-9;1.960124895E-4;4.025866081E-8;2.735459699E-3;3.143001301E-8;2.135578586E-3;NaN;5.160074623E-3
1.302578019E2;8.458672921E-8;5.763052498E-3;NaN;NaN;3.417885273E-9;2.328669337E-4;5.268586951E-8;3.589587099E-3;3.007863142E-8;2.049313569E-3;NaN;5.174106090E-3
1.300813008E2;9.190299798E-8;6.278527061E-3;NaN;NaN;3.942127260E-9;2.693138769E-4;7.112650684E-8;4.859141788E-3;3.631498204E-8;2.480926656E-3;NaN;5.188156610E-3
1.299052774E2;9.351534084E-8;6.406002531E-3;NaN;NaN;4.410530941E-9;3.021308816E-4;9.622483991E-8;6.591609060E-3;5.124325367E-8;3.510273392E-3;NaN;5.202226180E-3
1.297297297E2;8.909357507E-8;6.119630405E-3;NaN;NaN;4.798760829E-9;3.296157175E-4;1.286214721E-7;8.834709693E-3;7.530531274E-8;5.172546743E-3;NaN;5.216314803E-3
1.295546559E2;7.976810784E-8;5.493904102E-3;NaN;NaN;5.100058262E-9;3.512585639E-4;1.683552107E-7;1.159520274E-2;1.078255094E-7;7.426313904E-3;NaN;5.230422477E-3
1.293800539E2;6.766899046E-8;4.673183944E-3;NaN;NaN;5.299324806E-9;3.659685099E-4;2.140559078E-7;1.478258541E-2;1.466463895E-7;1.012732048E-2;NaN;5.244549202E-3
1.292059219E2;5.511040996E-8;3.816160546E-3;NaN;NaN;5.351240810E-9;3.705505742E-4;2.622499301E-7;1.815968775E-2;1.881154517E-7;1.302619170E-2;NaN;5.258694979E-3
1.290322581E2;4.384009644E-8;3.043916536E-3;NaN;NaN;5.189939378E-9;3.603491684E-4;3.072768785E-7;2.133492505E-2;2.275462880E-7;1.579905075E-2;NaN;5.272859808E-3
1.288590604E2;3.466803661E-8;2.413554778E-3;NaN;NaN;4.768971625E-9;3.320111370E-4;3.421805159E-7;2.382227261E-2;2.600880533E-7;1.810707571E-2;NaN;5.287043688E-3
1.286863271E2;2.755469400E-8;1.923484165E-3;NaN;NaN;4.101148719E-9;2.862849655E-4;3.605295574E-7;2.516714193E-2;2.817245306E-7;1.966607481E-2;NaN;5.301246619E-3
1.285140562E2;2.201158582E-8;1.540663891E-3;NaN;NaN;3.268851086E-9;2.287977283E-4;3.585918392E-7;2.509903206E-2;2.900809910E-7;2.030373059E-2;NaN;5.315468603E-3
1.283422460E2;1.754711522E-8;1.231471290E-3;NaN;NaN;2.399373532E-9;1.683900506E-4;3.370217348E-7;2.365246854E-2;2.847988725E-7;1.998742418E-2;NaN;5.329709637E-3
1.281708945E2;1.393236354E-8;9.804011259E-4;NaN;NaN;1.621449820E-9;1.140991781E-4;3.013527148E-7;2.120577317E-2;2.674102551E-7;1.881728929E-2;NaN;5.343969724E-3
1.280000000E2;1.123622283E-8;7.927901362E-4;NaN;NaN;1.022852156E-9;7.216901200E-5;2.609613845E-7;1.841255862E-2;2.408209480E-7;1.699151708E-2;NaN;5.358248862E-3
1.278295606E2;9.722203946E-9;6.877965122E-4;NaN;NaN;6.321111244E-10;4.471864909E-5;2.265542076E-7;1.602755863E-2;2.086037354E-7;1.475765397E-2;NaN;5.372547051E-3
1.276595745E2;9.752279018E-9;6.917627419E-4;NaN;NaN;4.308651550E-10;3.056274954E-5;2.068236418E-7;1.467071330E-2;1.743052400E-7;1.236407106E-2;NaN;5.386864292E-3
1.274900398E2;1.175945995E-8;8.363589292E-4;NaN;NaN;3.869418089E-10;2.752016149E-5;2.054603100E-7;1.461279392E-2;1.409110935E-7;1.002191017E-2;NaN;5.401200584E-3
1.273209549E2;1.622962853E-8;1.157355126E-3;NaN;NaN;4.803597285E-10;3.425505352E-5;2.198062583E-7;1.567465942E-2;1.105437674E-7;7.883014422E-3;NaN;5.415555928E-3
1.271523179E2;2.361785342E-8;1.688689077E-3;NaN;NaN;7.071226773E-10;5.055964739E-5;2.418379873E-7;1.729154467E-2;8.440855979E-8;6.035256904E-3;NaN;5.429930324E-3
1.269841270E2;3.415874359E-8;2.448842463E-3;NaN;NaN;1.062570196E-9;7.617572375E-5;2.612773334E-7;1.873098836E-2;6.294384120E-8;4.512447909E-3;NaN;5.444323771E-3
1.268163804E2;4.761874771E-8;3.422828165E-3;NaN;NaN;1.520337152E-9;1.092815976E-4;2.698032845E-7;1.939341805E-2;4.608734371E-8;3.312751085E-3;NaN;5.458736270E-3
1.266490765E2;6.311910084E-8;4.548985818E-3;NaN;NaN;2.023497383E-9;1.458332069E-4;2.646620468E-7;1.907416109E-2;3.355106113E-8;2.418020840E-3;NaN;5.473167820E-3
1.264822134E2;7.916571019E-8;5.720526897E-3;NaN;NaN;2.490676403E-9;1.799766758E-4;2.499555995E-7;1.806183165E-2;2.501646005E-8;1.807693410E-3;NaN;5.487618422E-3
1.263157895E2;9.395262548E-8;6.806932961E-3;NaN;NaN;2.835510992E-9;2.054347404E-4;2.348215561E-7;1.701298481E-2;2.021906247E-8;1.464885117E-3;NaN;5.502088075E-3
1.261498029E2;1.058340063E-7;7.687938810E-3;NaN;NaN;2.995347142E-9;2.175864483E-4;2.292994322E-7;1.665665003E-2;1.896451694E-8;1.377610570E-3;NaN;5.516576780E-3
1.259842520E2;1.137390116E-7;8.283898339E-3;NaN;NaN;2.958070137E-9;2.154436895E-4;2.398605879E-7;1.746965002E-2;2.112299254E-8;1.538440684E-3;NaN;5.531084537E-3
1.258191350E2;1.173225083E-7;8.567335679E-3;NaN;NaN;2.765811548E-9;2.019700763E-4;2.666009723E-7;1.946821675E-2;2.666405475E-8;1.947110668E-3;NaN;5.545611345E-3
1.256544503E2;1.167979866E-7;8.551404333E-3;NaN;NaN;2.488444002E-9;1.821922743E-4;3.033025179E-7;2.220639706E-2;3.570334373E-8;2.614032461E-3;NaN;5.560157204E-3
1.254901961E2;1.126101236E-7;8.266385856E-3;NaN;NaN;2.191206038E-9;1.608501441E-4;3.402369078E-7;2.497581455E-2;4.850740900E-8;3.560789625E-3;NaN;5.574722116E-3
1.253263708E2;1.051747481E-7;7.740774000E-3;NaN;NaN;1.922910452E-9;1.415246102E-4;3.683492553E-7;2.711019887E-2;6.535858241E-8;4.810337313E-3;NaN;5.589306078E-3
1.251629726E2;9.483968439E-8;6.998358660E-3;NaN;NaN;1.720356135E-9;1.269475888E-4;3.826032998E-7;2.823285562E-2;8.625068583E-8;6.364563927E-3;NaN;5.603909092E-3
1.250000000E2;8.205527025E-8;6.070777115E-3;NaN;NaN;1.611075259E-9;1.191937919E-4;3.827892513E-7;2.832027997E-2;1.104819762E-7;8.173898530E-3;NaN;5.618531158E-3
1.248374512E2;6.759226044E-8;5.013777050E-3;NaN;NaN;1.612976996E-9;1.196454593E-4;3.717924900E-7;2.757837424E-2;1.363315040E-7;1.011263363E-2;NaN;5.633172276E-3
1.246753247E2;5.260853675E-8;3.912488201E-3;NaN;NaN;1.738871282E-9;1.293195705E-4;3.529451968E-7;2.624847608E-2;1.610387358E-7;1.197642422E-2;NaN;5.647832444E-3
1.245136187E2;3.846430244E-8;2.868018741E-3;NaN;NaN;2.001694640E-9;1.492526154E-4;3.282099135E-7;2.447235809E-2;1.812259360E-7;1.351277282E-2;NaN;5.662511665E-3
1.243523316E2;2.637796728E-8;1.971929090E-3;NaN;NaN;2.408943159E-9;1.800845775E-4;2.979991525E-7;2.227742538E-2;1.937027347E-7;1.448057212E-2;NaN;5.677209937E-3
1.241914618E2;1.713589996E-8;1.284343742E-3;NaN;NaN;2.947908894E-9;2.209471547E-4;2.623329944E-7;1.966198101E-2;1.963774812E-7;1.471858435E-2;NaN;5.691927260E-3
1.240310078E2;1.101157650E-8;8.274595824E-4;NaN;NaN;3.572724432E-9;2.684706469E-4;2.223659814E-7;1.670958397E-2;1.889019536E-7;1.419494580E-2;NaN;5.706663636E-3
1.238709677E2;7.898637469E-9;5.950739707E-4;NaN;NaN;4.197933317E-9;3.162673129E-4;1.810689485E-7;1.364151964E-2;1.727575027E-7;1.301534518E-2;NaN;5.721419062E-3
1.237113402E2;7.532623314E-9;5.689643569E-4;NaN;NaN;4.702845005E-9;3.552216900E-4;1.424750273E-7;1.076161769E-2;1.507420726E-7;1.138605540E-2;NaN;5.736193540E-3
1.235521236E2;9.667518194E-9;7.321033661E-4;NaN;NaN;4.957027512E-9;3.753865733E-4;1.101855350E-7;8.344147838E-3;1.261030487E-7;9.549551869E-3;NaN;5.750987070E-3
1.233933162E2;1.411796120E-8;1.071880934E-3;NaN;NaN;4.871267222E-9;3.698422446E-4;8.649026382E-8;6.566618469E-3;1.016983650E-7;7.721266331E-3;NaN;5.765799651E-3
1.232349166E2;2.069481524E-8;1.575258518E-3;NaN;NaN;4.448118630E-9;3.385841662E-4;7.271562864E-8;5.535005368E-3;7.950999465E-8;6.052182391E-3;NaN;5.780631284E-3
1.230769231E2;2.911757029E-8;2.222080079E-3;NaN;NaN;3.790937277E-9;2.893018243E-4;7.005458881E-8;5.346150269E-3;6.060602902E-8;4.625092286E-3;NaN;5.795481969E-3
1.229193342E2;3.897281915E-8;2.981805132E-3;NaN;NaN;3.060674847E-9;2.341718194E-4;7.982005956E-8;6.107021982E-3;4.542338187E-8;3.475336816E-3;NaN;5.810351705E-3
1.227621483E2;4.974876502E-8;3.816024710E-3;NaN;NaN;2.412406138E-9;1.850458284E-4;1.027457552E-7;7.881207518E-3;3.413167782E-8;2.618101694E-3;NaN;5.825240492E-3
1.226053640E2;6.088250875E-8;4.682000244E-3;NaN;NaN;1.947540431E-9;1.497701879E-4;1.377483630E-7;1.059315528E-2;2.688053814E-8;2.067173130E-3;NaN;5.840148331E-3
1.224489796E2;7.176904940E-8;5.533305991E-3;NaN;NaN;1.694511829E-9;1.306447910E-4;1.810262001E-7;1.395689878E-2;2.385688563E-8;1.839336724E-3;NaN;5.855075222E-3
1.222929936E2;8.173459616E-8;6.317723324E-3;NaN;NaN;1.620617426E-9;1.252665700E-4;2.264086908E-7;1.750039192E-2;2.521797172E-8;1.949237846E-3;NaN;5.870021164E-3
1.221374046E2;9.003111850E-8;6.976749111E-3;NaN;NaN;1.670294839E-9;1.294355577E-4;2.673973489E-7;2.072132666E-2;3.097177239E-8;2.400084427E-3;NaN;5.884986158E-3
1.219822109E2;9.589246046E-8;7.449880301E-3;NaN;NaN;1.808922784E-9;1.405351176E-4;3.000509643E-7;2.331094392E-2;4.086494307E-8;3.174795316E-3;NaN;5.899970203E-3
1.218274112E2;9.864911895E-8;7.683533937E-3;NaN;NaN;2.041060480E-9;1.589731123E-4;3.248661276E-7;2.530301277E-2;5.426697940E-8;4.226719735E-3;NaN;5.914973300E-3
1.216730038E2;9.787459670E-8;7.642568851E-3;NaN;NaN;2.390366059E-9;1.866524901E-4;3.461641299E-7;2.703033561E-2;7.009114809E-8;5.473089476E-3;NaN;5.929995448E-3
1.215189873E2;9.350910828E-8;7.320208751E-3;NaN;NaN;2.861878245E-9;2.240374929E-4;3.691152764E-7;2.889559024E-2;8.680601909E-8;6.795468295E-3;NaN;5.945036648E-3
1.213653603E2;8.590672975E-8;6.742105155E-3;NaN;NaN;3.415462528E-9;2.680512643E-4;3.959922118E-7;3.107813719E-2;1.026076588E-7;8.052822256E-3;NaN;5.960096899E-3
1.212121212E2;7.578680761E-8;5.962924969E-3;NaN;NaN;3.970171180E-9;3.123740609E-4;4.237397264E-7;3.333994761E-2;1.157696839E-7;9.108787669E-3;NaN;5.975176202E-3
1.210592686E2;6.411738159E-8;5.057518978E-3;NaN;NaN;4.440465203E-9;3.502597342E-4;4.443256488E-7;3.504799082E-2;1.250735331E-7;9.865683085E-3;NaN;5.990274557E-3
1.209068010E2;5.197108172E-8;4.109775787E-3;NaN;NaN;4.779702335E-9;3.779699070E-4;4.479883727E-7;3.542608131E-2;1.301422826E-7;1.029140791E-2;NaN;6.005391963E-3
1.207547170E2;4.039253717E-8;3.202216999E-3;NaN;NaN;4.999809151E-9;3.963720770E-4;4.278555550E-7;3.391929369E-2;1.314658761E-7;1.042227829E-2;NaN;6.020528421E-3
1.206030151E2;3.029049687E-8;2.407398030E-3;NaN;NaN;5.155310568E-9;4.097286538E-4;3.834489210E-7;3.047537256E-2;1.300503536E-7;1.033601286E-2;NaN;6.035683930E-3
1.204516939E2;2.238969180E-8;1.783939518E-3;NaN;NaN;5.311206137E-9;4.231800331E-4;3.211830022E-7;2.559084133E-2;1.268493652E-7;1.010695446E-2;NaN;6.050858491E-3
1.203007519E2;1.722766854E-8;1.376092596E-3;NaN;NaN;5.517038321E-9;4.406838665E-4;2.517836940E-7;2.011169859E-2;1.222780927E-7;9.767193837E-3;NaN;6.066052103E-3
1.201501877E2;1.518760013E-8;1.216180626E-3;NaN;NaN;5.797460966E-9;4.642444921E-4;1.862724845E-7;1.491618063E-2;1.160779792E-7;9.295200577E-3;NaN;6.081264767E-3
1.200000000E2;1.654002290E-8;1.327796283E-3;NaN;NaN;6.160534805E-9;4.945540441E-4;1.325466663E-7;1.064055182E-2;1.076047534E-7;8.638270483E-3;NaN;6.096496482E-3
1.198501873E2;2.144908088E-8;1.726191950E-3;NaN;NaN;6.614337166E-9;5.323125795E-4;9.386225115E-8;7.553902345E-3;9.638184500E-8;7.756675725E-3;NaN;6.111747249E-3
1.197007481E2;2.995718592E-8;2.416935826E-3;NaN;NaN;7.184034132E-9;5.796054916E-4;6.941751413E-8;5.600582021E-3;8.261664337E-8;6.665483392E-3;NaN;6.127017068E-3
1.195516812E2;4.191691829E-8;3.390281850E-3;NaN;NaN;7.916280690E-9;6.402766195E-4;5.636640821E-8;4.558970900E-3;6.737313723E-8;5.449206040E-3;NaN;6.142305938E-3
