room,occupancy,raw_peak,raw_peak_dist,raw_near,raw_mid,raw_far,raw_mean,raw_std,res_peak,res_peak_dist,res_near,res_mid,res_far,res_mean,res_std
sim3,person,0.0810366789618841,133.875,0.018757981365963752,0.006622165406951126,0.014734153572432402,0.012967764017527588,0.015904616039839132,150.43455316219897,133.875,34.015723921928256,4.8684695525060695,3.101167791832676,12.175593089496735,27.33118154909514
sim3,person,0.0680016262900284,127.1458333,0.018013448702656146,0.006358132275447959,0.014897672550416926,0.012732013801539944,0.015206668005165588,127.05065694624663,127.1458333,32.67781981021296,4.27017203651821,3.062836566773967,11.584190519290258,25.541506785819923
sim3,person,0.0677493408997416,136.0,0.017509140909060653,0.0064765526849934335,0.014922789734565735,0.012645388631412135,0.01497026077686673,125.29655472814493,136.0,31.67965610512462,4.429393772736997,3.0764855308183243,11.372713066606645,24.931567046241845
sim3,person,0.0679755006848642,128.5625,0.01667498493939774,0.007064774965852016,0.014823045868779024,0.012587986829047266,0.014997973517897013,126.47208935497002,128.5625,30.12736491275808,5.394651765201798,3.1184674761793354,11.305151224298795,24.83590055917225
sim4,empty,0.033470970061545,267.0416667,0.0032917405848886722,0.012083597308275953,0.021848654453152597,0.01332611113797071,0.014135314323418689,8.730981297459412,282.9791667,0.5182078804977946,1.405579132840322,2.3124020392647977,1.5015782089318357,2.007694941118611
sim4,empty,0.0363478596332309,280.8541667,0.003187897681442483,0.012044323304588558,0.02208882960832736,0.013373515987657783,0.014432199558796448,10.49155938141034,280.8541667,0.5976401774673619,1.4092313211557919,2.3192237850362765,1.5271269283963353,2.0968026285875876
sim4,empty,0.0325366736504642,281.2083333,0.00339935297698827,0.012169452095191515,0.022128434033068103,0.013490311593023219,0.014430933917993384,9.076697538080364,156.1875,0.5873846057193507,1.2935124994935434,2.2275292756927323,1.4492038049762948,1.8994274320019726
sim4,empty,0.0328952884188666,283.3333333,0.003304888620635049,0.012171600458547309,0.02213567391150891,0.013467953311956956,0.014409631487502697,8.137792488518347,283.3333333,0.5331202600716166,1.3678656179999018,2.275966858218988,1.4787263498479626,2.011715364175025
sim4,empty,0.0331327802970622,150.1666667,0.003346705355093466,0.01190737453242973,0.022289224199926454,0.013443348833156593,0.014499620112908661,10.069352575948795,155.125,0.5118779456737909,1.27577355310815,2.3287916586246786,1.4601021798022624,2.011693816888039
sim4,empty,0.033284606917012,267.75,0.003200948207142532,0.01209924154017682,0.022154743923214506,0.013421095585481518,0.014385440795731048,9.101884999502147,154.7708333,0.5662907980009134,1.3254833779558026,2.0878901605047244,1.4026026049197304,1.8518654778802897
sim4,person,0.0389710673599796,261.7291667,0.0032520374112474395,0.01590336053089884,0.022147085738591168,0.014776322955732593,0.01489922408389003,18.972429388615783,253.2291667,0.5157765315367192,4.298598925398801,2.251579479138053,2.5004068778058195,3.5216987909363
sim4,person,0.039630835687371,258.5416667,0.0032670640540308285,0.015677515858124245,0.021992813757378105,0.014643036914060152,0.014610643044311342,16.548302532719052,258.5416667,0.6115080220700148,4.190664740113296,2.068108426162014,2.4199408799729873,3.246473821649908
sim4,person,0.0413600928894968,268.1041667,0.003319290271274152,0.01628390625167156,0.022099805594094215,0.014911513638200724,0.014828827386679363,18.214693449442784,256.4166667,0.5465918531976361,4.733980131407971,2.1386460326351022,2.6205026051552753,3.6487584066868224
sim4,person,0.0432024040228384,256.4166667,0.0033014281299428225,0.01669591878719596,0.02208434975818457,0.015046438903382517,0.015140575174795076,22.532486059410648,256.4166667,0.570814871125996,4.904884830074862,2.294263197202626,2.7456069650232044,3.8404233423104444
sim4,person,0.0428637727162072,259.6041667,0.0032827222467408847,0.01625970631391409,0.02184542716368462,0.014797999786134408,0.014889734507861746,22.40568656331236,259.6041667,0.5734183998918985,4.534214561565436,2.3539542917053744,2.637633109960246,3.725802408635304
sim4,person,0.0427577460620371,264.5625,0.003255478787951482,0.01598507788959491,0.02201289926617738,0.014756040782403161,0.014981083599724249,20.63407382241506,259.6041667,0.4955993537140197,4.318584157292073,2.190552961435693,2.4791699978610238,3.5034265145924337
sim5,empty,0.0174836961241186,108.375,0.006678748720946886,0.001956039961673767,0.013130323173461248,0.007418646088275746,0.009148674149460398,8.69063586812463,113.3333333,1.4221310792109625,0.7162371746095169,2.353893582034916,1.5205732339727278,2.05924331725308
