"Speed of sound (m/s)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
1.418020679E2;NaN;3.894150079E-4;4.057849718E-8;2.332859934E-3;4.283481788E-9;2.462575929E-4;NaN;3.349792912E-3;6.056821900E-8;3.482070091E-3;3.140929006E-8;1.805721735E-3
1.415929204E2;NaN;3.905662712E-4;4.161839417E-8;2.399717258E-3;3.965544499E-9;2.286533578E-4;NaN;3.359696211E-3;5.612632027E-8;3.236244504E-3;3.421305429E-8;1.972725245E-3
1.413843888E2;NaN;3.917192337E-4;4.545914011E-8;2.628912510E-3;4.386345831E-9;2.536633865E-4;NaN;3.369614128E-3;5.104052375E-8;2.951685207E-3;3.536787636E-8;2.045332411E-3
1.411764706E2;NaN;3.928738955E-4;5.306601484E-8;3.077865712E-3;5.569573022E-9;3.230391030E-4;NaN;3.379546663E-3;4.535826686E-8;2.630810977E-3;3.491742019E-8;2.025234619E-3
1.409691630E2;NaN;3.940302566E-4;6.468379083E-8;3.762747327E-3;7.483354352E-9;4.353172753E-4;NaN;3.389493814E-3;3.966739541E-8;2.307508328E-3;3.325027249E-8;1.934215239E-3
1.407624633E2;NaN;3.951883170E-4;7.966354138E-8;4.647760343E-3;1.000303374E-8;5.836007632E-4;NaN;3.399455584E-3;3.498433167E-8;2.041069058E-3;3.086261453E-8;1.800598284E-3
1.405563690E2;NaN;3.963480767E-4;9.642384821E-8;5.642105924E-3;1.284976492E-8;7.518859298E-4;NaN;3.409431970E-3;3.222035314E-8;1.885328668E-3;2.817304943E-8;1.648506381E-3
1.403508772E2;NaN;3.975095356E-4;1.126100834E-7;6.608529783E-3;1.558265413E-8;9.144690314E-4;NaN;3.419422974E-3;3.159385618E-8;1.854087424E-3;2.545034812E-8;1.493555270E-3
1.401459854E2;NaN;3.986726938E-4;1.255054221E-7;7.386845228E-3;1.769550431E-8;1.041500434E-3;NaN;3.429428596E-3;3.243248927E-8;1.908871940E-3;2.285535750E-8;1.345192786E-3
1.399416910E2;NaN;3.998375514E-4;1.326635974E-7;7.830966557E-3;1.878614427E-8;1.108922646E-3;NaN;3.439448835E-3;3.349305587E-8;1.977053280E-3;2.052470776E-8;1.211547879E-3
1.397379913E2;NaN;4.010041081E-4;1.326347002E-7;7.852103261E-3;1.871943872E-8;1.108208980E-3;NaN;3.449483691E-3;3.355785272E-8;1.986657521E-3;1.858953496E-8;1.100518551E-3
1.395348837E2;NaN;4.021723642E-4;1.255529154E-7;7.454509047E-3;1.769769815E-8;1.050773298E-3;NaN;3.459533165E-3;3.193449556E-8;1.896060998E-3;1.710486124E-8;1.015574529E-3
1.393323657E2;NaN;4.033423196E-4;1.133444930E-7;6.749230123E-3;1.618458886E-8;9.637302326E-4;NaN;3.469597256E-3;2.863524284E-8;1.705118955E-3;1.598244211E-8;9.516931683E-4
1.391304348E2;NaN;4.045139742E-4;9.940445115E-8;5.936348397E-3;1.470049377E-8;8.779008545E-4;NaN;3.479675965E-3;2.422975199E-8;1.446979967E-3;1.503604283E-8;8.979395564E-4
1.389290883E2;NaN;4.056873281E-4;8.777366864E-8;5.256972601E-3;1.359071773E-8;8.139802272E-4;NaN;3.489769291E-3;1.949915022E-8;1.167850222E-3;1.413036057E-8;8.463007134E-4
1.387283237E2;NaN;4.068623813E-4;8.205753412E-8;4.928854738E-3;1.289247603E-8;7.743974062E-4;NaN;3.499877234E-3;1.509180687E-8;9.065020608E-4;1.334166885E-8;8.013785505E-4
1.385281385E2;NaN;4.080391338E-4;8.446102063E-8;5.087895261E-3;1.237033234E-8;7.451834564E-4;NaN;3.509999795E-3;1.135473613E-8;6.840043814E-4;1.302496280E-8;7.846181115E-4
1.383285303E2;NaN;4.092175855E-4;9.529627479E-8;5.757185633E-3;1.168444190E-8;7.058985379E-4;NaN;3.520136973E-3;8.381377321E-9;5.063487026E-4;1.371801165E-8;8.287536923E-4
1.381294964E2;NaN;4.103977366E-4;1.131227173E-7;6.853853319E-3;1.058538327E-8;6.413447803E-4;NaN;3.530288769E-3;6.157506550E-9;3.730695984E-4;1.589012543E-8;9.627472849E-4
1.379310345E2;NaN;4.115795869E-4;1.354066919E-7;8.227615266E-3;9.031121491E-9;5.487512618E-4;NaN;3.540455182E-3;4.672756180E-9;2.839271792E-4;1.966446625E-8;1.194857214E-3
1.377331420E2;NaN;4.127631365E-4;1.593471326E-7;9.710132967E-3;7.181143119E-9;4.375971717E-4;NaN;3.550636212E-3;3.934763130E-9;2.397725806E-4;2.471259908E-8;1.505911146E-3
1.375358166E2;NaN;4.139483854E-4;1.824640649E-7;1.115073665E-2;5.295833764E-9;3.236387815E-4;NaN;3.560831860E-3;3.933678630E-9;2.403948113E-4;3.044575887E-8;1.860600000E-3
1.373390558E2;NaN;4.151353336E-4;2.027374905E-7;1.242521138E-2;3.616588342E-9;2.216505420E-4;NaN;3.571042126E-3;4.638268276E-9;2.842664356E-4;3.637192070E-8;2.229132866E-3
1.371428571E2;NaN;4.163239810E-4;2.183961527E-7;1.342321145E-2;2.291823455E-9;1.408615970E-4;NaN;3.581267008E-3;6.050126804E-9;3.718569690E-4;4.235178001E-8;2.603053632E-3
1.369472183E2;NaN;4.175143277E-4;2.276676374E-7;1.403307042E-2;1.363325277E-9;8.403319789E-5;NaN;3.591506509E-3;8.228048471E-9;5.071637979E-4;4.853287351E-8;2.991488995E-3
1.367521368E2;NaN;4.187063737E-4;2.288215105E-7;1.414446223E-2;7.933786100E-10;4.904221531E-5;NaN;3.601760626E-3;1.121212722E-8;6.930708117E-4;5.496068892E-8;3.397361494E-3
1.365576102E2;NaN;4.199001190E-4;2.206046260E-7;1.367541874E-2;5.088224255E-10;3.154222039E-5;NaN;3.612029361E-3;1.494494474E-8;9.264464713E-4;6.111185307E-8;3.788361993E-3
1.363636364E2;NaN;4.210955636E-4;2.028747407E-7;1.261213655E-2;4.405945830E-10;2.739049240E-5;NaN;3.622312714E-3;1.932357198E-8;1.201290646E-3;6.572783302E-8;4.086109498E-3
1.361702128E2;NaN;4.222927075E-4;1.770561737E-7;1.103836312E-2;5.428067433E-10;3.384066091E-5;NaN;3.632610683E-3;2.432622627E-8;1.516590544E-3;6.720306963E-8;4.189697935E-3
1.359773371E2;NaN;4.234915506E-4;1.460989899E-7;9.134230849E-3;7.888873051E-10;4.932189309E-5;NaN;3.642923271E-3;3.001970658E-8;1.876857124E-3;6.437293033E-8;4.024649360E-3
1.357850071E2;NaN;4.246920930E-4;1.138929066E-7;7.140865813E-3;1.160890574E-9;7.278560234E-5;NaN;3.653250475E-3;3.639537203E-8;2.281919705E-3;5.720035878E-8;3.586352290E-3
1.355932203E2;NaN;4.258943347E-4;8.437168791E-8;5.304917337E-3;1.649761723E-9;1.037296963E-4;NaN;3.663592297E-3;4.318325767E-8;2.715171617E-3;4.691848820E-8;2.950026337E-3
1.354019746E2;NaN;4.270982757E-4;6.068394345E-8;3.826323044E-3;2.261133192E-9;1.425719152E-4;NaN;3.673948737E-3;4.981859368E-8;3.141226858E-3;3.557960541E-8;2.243411623E-3
1.352112676E2;NaN;4.283039160E-4;4.472728984E-8;2.828164387E-3;3.008609348E-9;1.902382604E-4;NaN;3.684319794E-3;5.557301258E-8;3.513953463E-3;2.530582699E-8;1.600120171E-3
1.350210970E2;NaN;4.295112555E-4;3.711854150E-8;2.353669462E-3;3.888315545E-9;2.465562813E-4;NaN;3.694705468E-3;5.978274864E-8;3.790796302E-3;1.761805085E-8;1.117152415E-3
1.348314607E2;NaN;4.307202943E-4;3.747461902E-8;2.382937115E-3;4.847343982E-9;3.082330438E-4;NaN;3.705105760E-3;6.209780798E-8;3.948677139E-3;1.310374328E-8;8.332411915E-4
1.346423562E2;NaN;4.319310324E-4;4.478177635E-8;2.855589289E-3;5.769147326E-9;3.678798980E-4;NaN;3.715520669E-3;6.261173732E-8;3.992548333E-3;1.149549419E-8;7.330305485E-4
1.344537815E2;NaN;4.331434698E-4;5.764816279E-8;3.686355907E-3;6.490570927E-9;4.150445273E-4;NaN;3.725950196E-3;6.171000657E-8;3.946093617E-3;1.204291866E-8;7.700936539E-4
1.342657343E2;NaN;4.343576065E-4;7.434208894E-8;4.767187260E-3;6.850755841E-9;4.393047926E-4;NaN;3.736394340E-3;5.973848875E-8;3.830731239E-3;1.392742310E-8;8.930961576E-4
1.340782123E2;NaN;4.355734425E-4;9.273333249E-8;5.963171223E-3;6.761298154E-9;4.347819441E-4;NaN;3.746853101E-3;5.695540335E-8;3.662489130E-3;1.652197186E-8;1.062437254E-3
1.338912134E2;NaN;4.367909777E-4;1.103270069E-7;7.114354725E-3;6.269627158E-9;4.042922295E-4;NaN;3.757326480E-3;5.401603942E-8;3.483184001E-3;1.945158819E-8;1.254321152E-3
1.337047354E2;NaN;4.380102122E-4;1.245466980E-7;8.053719033E-3;5.568995490E-9;3.601149263E-4;NaN;3.767814476E-3;5.248827638E-8;3.394115117E-3;2.257587101E-8;1.459851806E-3
1.335187761E2;NaN;4.392311460E-4;1.332590626E-7;8.641117343E-3;4.933269836E-9;3.198954180E-4;NaN;3.778317090E-3;5.462624294E-8;3.542211434E-3;2.595171324E-8;1.682825880E-3
1.333333333E2;NaN;4.404537791E-4;1.353892202E-7;8.803684045E-3;4.629608374E-9;3.010402845E-4;NaN;3.788834321E-3;6.245544665E-8;4.061165418E-3;2.978415535E-8;1.936714702E-3
1.331484050E2;NaN;4.416781114E-4;1.313850331E-7;8.567059676E-3;4.888775177E-9;3.187762541E-4;NaN;3.799366169E-3;7.712776872E-8;5.029174039E-3;3.432820892E-8;2.238396623E-3
1.329639889E2;NaN;4.429041431E-4;1.232189504E-7;8.056886921E-3;5.932956887E-9;3.879367790E-4;NaN;3.809912635E-3;9.912083780E-8;6.481189613E-3;3.973365453E-8;2.598054604E-3
1.327800830E2;NaN;4.441318740E-4;1.137655376E-7;7.459379215E-3;7.966447802E-9;5.223440806E-4;NaN;3.820473718E-3;1.286958186E-7;8.438327938E-3;4.583507542E-8;3.005314404E-3
1.325966851E2;NaN;4.453613042E-4;1.057402934E-7;6.952372152E-3;1.107912162E-8;7.284467837E-4;NaN;3.831049419E-3;1.657619189E-7;1.089876444E-2;5.195807760E-8;3.416217984E-3
1.324137931E2;NaN;4.465924337E-4;1.007556537E-7;6.642947283E-3;1.510754108E-8;9.960592320E-4;NaN;3.841639737E-3;2.091030951E-7;1.378643071E-2;5.691550965E-8;3.752511313E-3
1.322314050E2;NaN;4.478252625E-4;9.906311204E-8;6.549385840E-3;1.955440849E-8;1.292805803E-3;NaN;3.852244673E-3;2.556127826E-7;1.689939579E-2;5.935486719E-8;3.924144101E-3
1.320495186E2;NaN;4.490597905E-4;1.001265432E-7;6.637941376E-3;2.364360404E-8;1.567465055E-3;NaN;3.862864226E-3;3.002221549E-7;1.990338426E-2;5.836018681E-8;3.869019006E-3
1.318681319E2;NaN;4.502960178E-4;1.036109222E-7;6.887849761E-3;2.653887877E-8;1.764252320E-3;NaN;3.873498396E-3;3.369896714E-7;2.240240873E-2;5.394676258E-8;3.586274381E-3
1.316872428E2;NaN;4.515339445E-4;1.100415985E-7;7.335459359E-3;2.766167614E-8;1.843949050E-3;NaN;3.884147184E-3;3.612296284E-7;2.407985065E-2;4.711787301E-8;3.140914410E-3
1.315068493E2;NaN;4.527735704E-4;1.205707797E-7;8.059408288E-3;2.692865412E-8;1.800013392E-3;NaN;3.894810589E-3;3.713560271E-7;2.482284555E-2;3.946476450E-8;2.637974565E-3
1.313269494E2;NaN;4.540148955E-4;1.358801755E-7;9.107647662E-3;2.473988308E-8;1.658241443E-3;NaN;3.905488612E-3;3.687891756E-7;2.471885144E-2;3.258097593E-8;2.183806785E-3
1.311475410E2;NaN;4.552579200E-4;1.549251433E-7;1.041260602E-2;2.173503514E-8;1.460823938E-3;NaN;3.916181252E-3;3.559194773E-7;2.392154827E-2;2.760531080E-8;1.855368467E-3
1.309686221E2;NaN;4.565026437E-4;1.745006982E-7;1.176035648E-2;1.851924445E-8;1.248091949E-3;NaN;3.926888510E-3;3.341403665E-7;2.251916390E-2;2.503206030E-8;1.687018766E-3
1.307901907E2;NaN;4.577490668E-4;1.901186015E-7;1.284789855E-2;1.553019635E-8;1.049504813E-3;NaN;3.937610384E-3;3.037847901E-7;2.052927033E-2;2.474132247E-8;1.671977380E-3
1.306122449E2;NaN;4.589971891E-4;1.977593462E-7;1.340068701E-2;1.303671696E-8;8.834018061E-4;NaN;3.948346877E-3;2.657328122E-7;1.800674564E-2;2.614265009E-8;1.771493880E-3
1.304347826E2;NaN;4.602470106E-4;1.954913944E-7;1.328307549E-2;1.117721496E-8;7.594594667E-4;NaN;3.959097986E-3;2.230540718E-7;1.515587980E-2;2.836891466E-8;1.927585796E-3
1.302578019E2;NaN;4.614985315E-4;1.840661325E-7;1.254077081E-2;9.988436105E-9;6.805308845E-4;NaN;3.969863714E-3;1.813293421E-7;1.235430815E-2;3.048640193E-8;2.077095739E-3
1.300813008E2;NaN;4.627517516E-4;1.662904421E-7;1.136044595E-2;9.416780442E-9;6.433251595E-4;NaN;3.980644058E-3;1.472294406E-7;1.005825759E-2;3.170620897E-8;2.166069611E-3
1.299052774E2;NaN;4.640066711E-4;1.456878377E-7;9.979931084E-3;9.307011169E-9;6.375503373E-4;NaN;3.991439020E-3;1.258686428E-7;8.622273488E-3;3.158668020E-8;2.163755716E-3
1.297297297E2;NaN;4.652632898E-4;1.252331844E-7;8.601976098E-3;9.404231637E-9;6.459547933E-4;NaN;4.002248600E-3;1.184275060E-7;8.134509877E-3;3.020747038E-8;2.074880866E-3
1.295546559E2;NaN;4.665216078E-4;1.067578264E-7;7.352778905E-3;9.432533573E-9;6.496510484E-4;NaN;4.013072796E-3;1.217961217E-7;8.388518050E-3;2.818259855E-8;1.941032550E-3
1.293800539E2;NaN;4.677816251E-4;9.105660613E-8;6.288320055E-3;9.235006709E-9;6.377645771E-4;NaN;4.023911611E-3;1.305713941E-7;9.017189979E-3;2.642108043E-8;1.824625549E-3
1.292059219E2;NaN;4.690433416E-4;7.830957897E-8;5.422603931E-3;8.839571099E-9;6.121025501E-4;NaN;4.034765042E-3;1.397681738E-7;9.678349167E-3;2.580588504E-8;1.786947338E-3
1.290322581E2;NaN;4.703067574E-4;6.841601215E-8;4.750277660E-3;8.387941943E-9;5.823936820E-4;NaN;4.045633091E-3;1.463877482E-7;1.016403073E-2;2.713690211E-8;1.884176172E-3
1.288590604E2;NaN;4.715718726E-4;6.117159624E-8;4.258706660E-3;8.009285284E-9;5.575986025E-4;NaN;4.056515758E-3;1.494876191E-7;1.040718173E-2;3.136039945E-8;2.183280316E-3
1.286863271E2;NaN;4.728386870E-4;5.645851092E-8;3.941145264E-3;7.758262252E-9;5.415735915E-4;NaN;4.067413042E-3;1.495409941E-7;1.043886513E-2;3.969770705E-8;2.771139862E-3
1.285140562E2;NaN;4.741072006E-4;5.449826885E-8;3.814514575E-3;7.621687732E-9;5.334672009E-4;NaN;4.078324943E-3;1.476567753E-7;1.033498739E-2;5.327337643E-8;3.728780293E-3
1.283422460E2;NaN;4.753774136E-4;5.601359653E-8;3.931081271E-3;7.538646462E-9;5.290685432E-4;NaN;4.089251462E-3;1.448170209E-7;1.016338022E-2;7.229961391E-8;5.074047656E-3
1.281708945E2;NaN;4.766493258E-4;6.203805851E-8;4.365532256E-3;7.425956319E-9;5.225542613E-4;NaN;4.100192598E-3;1.414803860E-7;9.955778814E-3;9.526281756E-8;6.703512534E-3
1.280000000E2;NaN;4.779229374E-4;7.330602241E-8;5.172226679E-3;7.218566443E-9;5.093177984E-4;NaN;4.111148351E-3;1.378122540E-7;9.723569682E-3;1.186989264E-7;8.374997493E-3
1.278295606E2;NaN;4.791982482E-4;8.947844227E-8;6.330144980E-3;6.894096233E-9;4.877222665E-4;NaN;4.122118722E-3;1.341824186E-7;9.492724083E-3;1.379794917E-7;9.761347705E-3
1.276595745E2;NaN;4.804752583E-4;1.086530923E-7;7.707138090E-3;6.455001458E-9;4.578754873E-4;NaN;4.133103711E-3;1.313162575E-7;9.314714454E-3;1.490353088E-7;1.057158780E-2
1.274900398E2;NaN;4.817539676E-4;1.275715654E-7;9.073173281E-3;5.903771524E-9;4.198893528E-4;NaN;4.144103317E-3;1.300293563E-7;9.247976833E-3;1.501824666E-7;1.068131083E-2
1.273209549E2;NaN;4.830343763E-4;1.425705930E-7;1.016688744E-2;5.254418430E-9;3.746991554E-4;NaN;4.155117540E-3;1.308210015E-7;9.329009372E-3;1.429199061E-7;1.019179741E-2
1.271523179E2;NaN;4.843164842E-4;1.508598738E-7;1.078656119E-2;4.554503182E-9;3.256493991E-4;NaN;4.166146381E-3;1.334247015E-7;9.539937096E-3;1.311483041E-7;9.377173476E-3
1.269841270E2;NaN;4.856002914E-4;1.514948865E-7;1.086067788E-2;3.879829430E-9;2.781452143E-4;NaN;4.177189839E-3;1.364266501E-7;9.780435073E-3;1.193192593E-7;8.554005159E-3
1.268163804E2;NaN;4.868857979E-4;1.455795125E-7;1.046423268E-2;3.309981513E-9;2.379209554E-4;NaN;4.188247914E-3;1.374050890E-7;9.876656385E-3;1.105617924E-7;7.947164411E-3
1.266490765E2;NaN;4.881730037E-4;1.356510676E-7;9.776355721E-3;2.920073143E-9;2.104493115E-4;NaN;4.199320607E-3;1.338471132E-7;9.646344949E-3;1.057098775E-7;7.618497838E-3
1.264822134E2;NaN;4.894619088E-4;1.245897026E-7;9.002871866E-3;2.774644739E-9;2.004962732E-4;NaN;4.210407917E-3;1.243513824E-7;8.985650811E-3;1.036634245E-7;7.490735653E-3
1.263157895E2;NaN;4.907525131E-4;1.145536336E-7;8.299490308E-3;2.899738234E-9;2.100880488E-4;NaN;4.221509845E-3;1.093245008E-7;7.920636004E-3;1.028516212E-7;7.451671384E-3
1.261498029E2;NaN;4.920448167E-4;1.063702500E-7;7.726892346E-3;3.249569353E-9;2.360535258E-4;NaN;4.232626390E-3;9.085714790E-8;6.599997656E-3;1.027368336E-7;7.462955601E-3
1.259842520E2;NaN;4.933388196E-4;9.955081212E-8;7.250536079E-3;3.715731749E-9;2.706260907E-4;NaN;4.243757553E-3;7.197084433E-8;5.241817644E-3;1.041965637E-7;7.588897851E-3
1.258191350E2;NaN;4.946345218E-4;9.280986652E-8;6.777329365E-3;4.177859696E-9;3.050832014E-4;NaN;4.254903333E-3;5.556891067E-8;4.057853159E-3;1.086171651E-7;7.931638413E-3
1.256544503E2;NaN;4.959319233E-4;8.479962558E-8;6.208633443E-3;4.553398696E-9;3.333786349E-4;NaN;4.266063730E-3;4.351902175E-8;3.186259986E-3;1.166835046E-7;8.543022495E-3
1.254901961E2;NaN;4.972310240E-4;7.474895409E-8;5.487106109E-3;4.814816137E-9;3.534418288E-4;NaN;4.277238745E-3;3.630027715E-8;2.664699124E-3;1.278604878E-7;9.385871309E-3
1.253263708E2;NaN;4.985318241E-4;6.279764733E-8;4.621854621E-3;4.988478622E-9;3.671478782E-4;NaN;4.288428377E-3;3.333222760E-8;2.453224232E-3;1.407098056E-7;1.035612468E-2
1.251629726E2;NaN;4.998343234E-4;4.992128244E-8;3.683764255E-3;5.152021306E-9;3.801751677E-4;NaN;4.299632627E-3;3.363875554E-8;2.482252843E-3;1.535597577E-7;1.133139853E-2
1.250000000E2;NaN;5.011385220E-4;3.753601208E-8;2.777064318E-3;5.412985170E-9;4.004742948E-4;NaN;4.310851494E-3;3.637176090E-8;2.690928358E-3;1.650570006E-7;1.221157713E-2
1.248374512E2;NaN;5.024444199E-4;2.700961698E-8;2.003486744E-3;5.860746920E-9;4.347314058E-4;NaN;4.322084978E-3;4.099243772E-8;3.040687530E-3;1.743037958E-7;1.292929643E-2
1.246753247E2;NaN;5.037520170E-4;1.931924731E-8;1.436769236E-3;6.518401943E-9;4.847724774E-4;NaN;4.333333080E-3;4.718230964E-8;3.508940586E-3;1.805537051E-7;1.342774927E-2
1.245136187E2;NaN;5.050613134E-4;1.500659008E-8;1.118938311E-3;7.332054805E-9;5.467009476E-4;NaN;4.344595799E-3;5.462620145E-8;4.073100501E-3;1.828900407E-7;1.363685368E-2
1.243523316E2;NaN;5.063723092E-4;1.438637451E-8;1.075477504E-3;8.194811549E-9;6.126168523E-4;NaN;4.355873136E-3;6.272449347E-8;4.689074486E-3;1.804165181E-7;1.348733876E-2
1.241914618E2;NaN;5.076850042E-4;1.781400574E-8;1.335168089E-3;8.976138801E-9;6.727658146E-4;NaN;4.367165090E-3;7.037300480E-8;5.274489728E-3;1.728708970E-7;1.295675484E-2
1.240310078E2;NaN;5.089993985E-4;2.577930964E-8;1.937173736E-3;9.559199821E-9;7.183214403E-4;NaN;4.378471662E-3;7.603561024E-8;5.713659102E-3;1.609606461E-7;1.209530978E-2
1.238709677E2;NaN;5.103154920E-4;3.868412399E-8;2.914415981E-3;9.900757148E-9;7.459112907E-4;NaN;4.389792851E-3;7.823770256E-8;5.894335637E-3;1.459765299E-7;1.099769848E-2
1.237113402E2;NaN;5.116332849E-4;5.638773109E-8;4.259154855E-3;1.009416224E-8;7.624460017E-4;NaN;4.401128657E-3;7.625925322E-8;5.760117711E-3;1.291006612E-7;9.751406863E-3
1.235521236E2;NaN;5.129527770E-4;7.776029541E-8;5.888644105E-3;1.037303369E-8;7.855307566E-4;NaN;4.412479081E-3;7.054788285E-8;5.342461371E-3;1.110734116E-7;8.411385100E-3
1.233933162E2;NaN;5.142739684E-4;1.005500139E-7;7.634079826E-3;1.103030595E-8;8.374562357E-4;NaN;4.423844122E-3;6.252078270E-8;4.746778518E-3;9.238270339E-8;7.013991396E-3
1.232349166E2;NaN;5.155968591E-4;1.217532477E-7;9.267675902E-3;1.228241627E-8;9.349192360E-4;NaN;4.435223781E-3;5.388788429E-8;4.101865505E-3;7.363845850E-8;5.605249802E-3
1.230769231E2;NaN;5.169214491E-4;1.384134000E-7;1.056288886E-2;1.413443562E-8;1.078656203E-3;NaN;4.446618057E-3;4.597169323E-8;3.508286671E-3;5.582374423E-8;4.260136706E-3
1.229193342E2;NaN;5.182477383E-4;1.485237328E-7;1.136353075E-2;1.629832343E-8;1.246982526E-3;NaN;4.458026950E-3;3.939488230E-8;3.014097127E-3;4.022178365E-8;3.077363238E-3
1.227621483E2;NaN;5.195757269E-4;1.515783709E-7;1.162695815E-2;1.822321763E-8;1.397828645E-3;NaN;4.469450461E-3;3.415926832E-8;2.620218048E-3;2.797377254E-8;2.145753914E-3
1.226053640E2;NaN;5.209054147E-4;1.484964888E-7;1.141971005E-2;1.927254028E-8;1.482101184E-3;NaN;4.480888590E-3;2.992002790E-8;2.300916647E-3;1.956158997E-8;1.504329748E-3
1.224489796E2;NaN;5.222368018E-4;1.409837695E-7;1.086967632E-2;1.899278522E-8;1.464320527E-3;NaN;4.492341335E-3;2.628502382E-8;2.026543211E-3;1.469467253E-8;1.132941292E-3
1.222929936E2;NaN;5.235698881E-4;1.307091656E-7;1.010324126E-2;1.732953378E-8;1.339496430E-3;NaN;4.503808698E-3;2.303450036E-8;1.780465152E-3;1.269950040E-8;9.816152970E-4
1.221374046E2;NaN;5.249046738E-4;1.187372002E-7;9.201259185E-3;1.466634591E-8;1.136533873E-3;NaN;4.515290679E-3;2.020703476E-8;1.565896483E-3;1.293620709E-8;1.002460847E-3
1.219822109E2;NaN;5.262411588E-4;1.054669850E-7;8.193724616E-3;1.169039436E-8;9.082261343E-4;NaN;4.526787277E-3;1.806569290E-8;1.403522748E-3;1.482094160E-8;1.151438187E-3
1.218274112E2;NaN;5.275793430E-4;9.102771981E-8;7.089922159E-3;9.169655135E-9;7.142015780E-4;NaN;4.538298492E-3;1.705511847E-8;1.328380658E-3;1.760861508E-8;1.371491129E-3
1.216730038E2;NaN;5.289192265E-4;7.581266816E-8;5.919856181E-3;7.737737780E-9;6.042037028E-4;NaN;4.549824325E-3;1.778432827E-8;1.388694900E-3;2.037265384E-8;1.590805121E-3
1.215189873E2;NaN;5.302608093E-4;6.077726783E-8;4.757849754E-3;7.748943765E-9;6.066134841E-4;NaN;4.561364775E-3;2.092608414E-8;1.638164529E-3;2.228067375E-8;1.744206377E-3
1.213653603E2;NaN;5.316040913E-4;4.735584730E-8;3.716566829E-3;9.231579617E-9;7.245099506E-4;NaN;4.572919843E-3;2.693410996E-8;2.113834413E-3;2.291922880E-8;1.798739762E-3
1.212121212E2;NaN;5.329490727E-4;3.715989445E-8;2.923749785E-3;1.192548993E-8;9.383005291E-4;NaN;4.584489528E-3;3.566776457E-8;2.806348634E-3;2.241895041E-8;1.763928623E-3
1.210592686E2;NaN;5.342957533E-4;3.175626529E-8;2.504904449E-3;1.534262013E-8;1.210211499E-3;NaN;4.596073831E-3;4.617098082E-8;3.641923701E-3;2.134115163E-8;1.683370043E-3
1.209068010E2;NaN;5.356441332E-4;3.262578729E-8;2.579986142E-3;1.882982321E-8;1.489027146E-3;NaN;4.607672750E-3;5.678401146E-8;4.490373254E-3;2.040461709E-8;1.613558896E-3
1.207547170E2;NaN;5.369942124E-4;4.113938234E-8;3.261424973E-3;2.166827564E-8;1.717805453E-3;NaN;4.619286288E-3;6.559803169E-8;5.200444114E-3;2.016436189E-8;1.598579019E-3
1.206030151E2;NaN;5.383459909E-4;5.830430418E-8;4.633851588E-3;2.323577408E-8;1.846709778E-3;NaN;4.630914442E-3;7.112588316E-8;5.652872310E-3;2.077601247E-8;1.651215287E-3
1.204516939E2;NaN;5.396994687E-4;8.420528809E-8;6.709209864E-3;2.318454729E-8;1.847271079E-3;NaN;4.642557215E-3;7.289523030E-8;5.808060388E-3;2.195891757E-8;1.749616797E-3
1.203007519E2;NaN;5.410546457E-4;1.173507588E-7;9.373613725E-3;2.154599781E-8;1.721027311E-3;NaN;4.654214604E-3;7.158140154E-8;5.717699781E-3;2.316555835E-8;1.850392770E-3
1.201501877E2;NaN;5.424115220E-4;1.543774348E-7;1.236211408E-2;1.871156032E-8;1.498369522E-3;NaN;4.665886611E-3;6.850561277E-8;5.485738256E-3;2.384479674E-8;1.909424766E-3
1.200000000E2;NaN;5.437700976E-4;1.905236008E-7;1.529481128E-2;1.530273582E-8;1.228469625E-3;NaN;4.677573235E-3;6.481731206E-8;5.203389774E-3;2.365601534E-8;1.899052343E-3
1.198501873E2;NaN;5.451303725E-4;2.208577844E-7;1.777432477E-2;1.197893461E-8;9.640478590E-4;NaN;4.689274477E-3;6.094591363E-8;4.904841662E-3;2.258135522E-8;1.817315801E-3
1.197007481E2;NaN;5.464923467E-4;2.417351678E-7;1.950311318E-2;9.249933433E-9;7.462815621E-4;NaN;4.700990336E-3;5.667495715E-8;4.572516749E-3;2.092944709E-8;1.688580851E-3
1.195516812E2;NaN;5.478560201E-4;2.517351818E-7;2.036059073E-2;7.356563197E-9;5.950061145E-4;NaN;4.712720813E-3;5.170224030E-8;4.181728381E-3;1.922956479E-8;1.555306238E-3
1.194029851E2;NaN;5.492213929E-4;2.516157040E-7;2.040164604E-2;6.257500295E-9;5.073741587E-4;NaN;4.724465907E-3;4.628423911E-8;3.752844710E-3;1.804009188E-8;1.462736878E-3
1.192546584E2;NaN;5.505884649E-4;2.434259189E-7;1.978672632E-2;5.716043380E-9;4.646250757E-4;NaN;4.736225619E-3;4.154283425E-8;3.376783769E-3;1.779394411E-8;1.446369819E-3
