"Distance (cm)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
7.579166667E1;8.910720666E-8;5.118653650E-4;5.502838043E-6;3.161037483E-2;4.428012007E-6;2.543616916E-2;4.589617026E-7;2.636448927E-3;3.397488590E-6;1.951645442E-2;6.994426530E-7;4.017862104E-3
7.614583333E1;6.618901967E-8;3.837763752E-4;5.897495284E-6;3.419478600E-2;5.049054310E-6;2.927536578E-2;3.526786866E-7;2.044897305E-3;3.440525325E-6;1.994881242E-2;7.077843998E-7;4.103866967E-3
7.650000000E1;4.932686041E-8;2.886731189E-4;5.946934163E-6;3.480294546E-2;5.496267924E-6;3.216553396E-2;2.651118427E-7;1.551500781E-3;3.344513114E-6;1.957292687E-2;6.688487150E-7;3.914269892E-3
7.685416667E1;3.740278207E-8;2.209218862E-4;5.625271801E-6;3.322602191E-2;5.652635614E-6;3.338764800E-2;1.973880305E-7;1.165884825E-3;3.138596018E-6;1.853831491E-2;5.921215758E-7;3.497403352E-3
7.720833333E1;2.984342408E-8;1.779004332E-4;5.011280683E-6;2.987287926E-2;5.474609181E-6;3.263483916E-2;1.477964159E-7;8.810331665E-4;2.869155665E-6;1.710340054E-2;4.951391495E-7;2.951587222E-3
7.756250000E1;2.617391306E-8;1.574607273E-4;4.247728921E-6;2.555408830E-2;5.011963551E-6;3.015167905E-2;1.127585358E-7;6.783487444E-4;2.586388242E-6;1.555956012E-2;3.976488421E-7;2.392232134E-3
7.791666667E1;2.565781058E-8;1.557687462E-4;3.481585354E-6;2.113672886E-2;4.385252772E-6;2.662290003E-2;8.829757456E-8;5.360551884E-4;2.331753733E-6;1.415609310E-2;3.157323278E-7;1.916813155E-3
7.827083333E1;2.726324949E-8;1.670234820E-4;2.814541677E-6;1.724279240E-2;3.733463412E-6;2.287240408E-2;7.139911470E-8;4.374140636E-4;2.131094908E-6;1.305577650E-2;2.577977495E-7;1.579352372E-3
7.862500000E1;2.992064277E-8;1.849661410E-4;2.282384334E-6;1.410945032E-2;3.160599718E-6;1.953848177E-2;6.089725420E-8;3.764601648E-4;1.995772547E-6;1.233764760E-2;2.235748094E-7;1.382115018E-3
7.897916667E1;3.276975041E-8;2.044081594E-4;1.866820694E-6;1.164468381E-2;2.705575025E-6;1.687658905E-2;5.783661435E-8;3.607679564E-4;1.930968869E-6;1.204482145E-2;2.061529501E-7;1.285922064E-3
7.933333333E1;3.516673945E-8;2.213316433E-4;1.528406399E-6;9.619450229E-3;2.346746934E-6;1.476990371E-2;6.533550750E-8;4.112071652E-4;1.944646183E-6;1.223917093E-2;1.960349168E-7;1.233800203E-3
7.968750000E1;3.656983860E-8;2.322220464E-4;1.238695809E-6;7.865839350E-3;2.033700520E-6;1.291419691E-2;8.803802825E-8;5.590500768E-4;2.047584234E-6;1.300235984E-2;1.854229747E-7;1.177453997E-3
8.004166667E1;3.659407646E-8;2.344461134E-4;9.941588411E-7;6.369246035E-3;1.726181784E-6;1.105907429E-2;1.310787827E-7;8.397782955E-4;2.241175115E-6;1.435846580E-2;1.709568832E-7;1.095264062E-3
8.039583333E1;3.523880482E-8;2.277656632E-4;8.099240596E-7;5.234936074E-3;1.418371045E-6;9.167627090E-3;1.986344151E-7;1.283871559E-3;2.501411571E-6;1.616784872E-2;1.539334322E-7;9.949472021E-4
8.075000000E1;3.302658613E-8;2.153519190E-4;7.058131668E-7;4.602298868E-3;1.140185800E-6;7.434652769E-3;2.923527728E-7;1.906304527E-3;2.773095548E-6;1.808214284E-2;1.382800841E-7;9.016639311E-4
8.110416667E1;3.090091728E-8;2.032627066E-4;6.965857681E-7;4.582061668E-3;9.390214137E-7;6.176775671E-3;4.103773796E-7;2.699415558E-3;2.982211430E-6;1.961664637E-2;1.276663461E-7;8.397746515E-4
8.145833333E1;3.005181229E-8;1.994076005E-4;7.903065173E-7;5.244047338E-3;8.560076334E-7;5.680004470E-3;5.476178453E-7;3.633696346E-3;3.062817394E-6;2.032320252E-2;1.233418559E-7;8.184299599E-4
8.181250000E1;3.190631033E-8;2.135580333E-4;9.912193098E-7;6.634513493E-3;9.109906366E-7;6.097520105E-3;6.970852116E-7;4.665790100E-3;2.984843502E-6;1.997840871E-2;1.236634276E-7;8.277145842E-4
8.216666667E1;3.825645532E-8;2.582831447E-4;1.299376979E-6;8.772563203E-3;1.101034113E-6;7.433478894E-3;8.512449876E-7;5.747062305E-3;2.766222448E-6;1.867576666E-2;1.252037156E-7;8.452954964E-4
8.252083333E1;5.125711160E-8;3.490449344E-4;1.703962358E-6;1.160345191E-2;1.408778237E-6;9.593340165E-3;1.002092518E-6;6.823937332E-3;2.460590184E-6;1.675585128E-2;1.245958632E-7;8.484589461E-4
8.287500000E1;7.296384025E-8;5.011350358E-4;2.173119592E-6;1.492556259E-2;1.821191030E-6;1.250842375E-2;1.139791483E-6;7.828390662E-3;2.128130305E-6;1.461656422E-2;1.200884908E-7;8.247996532E-4
8.322916667E1;1.042423923E-7;7.220968694E-4;2.648027334E-6;1.834313474E-2;2.351202663E-6;1.628700229E-2;1.251177719E-6;8.667025898E-3;1.809159350E-6;1.253221721E-2;1.122246726E-7;7.773908772E-4
8.358333333E1;1.434707212E-7;1.002311366E-3;3.050532621E-6;2.131155050E-2;3.041374295E-6;2.124756884E-2;1.320224006E-6;9.223314110E-3;1.516420385E-6;1.059397608E-2;1.036303809E-7;7.239798322E-4
8.393750000E1;1.860426118E-7;1.310763948E-3;3.305013171E-6;2.328548320E-2;3.930790346E-6;2.769439874E-2;1.331783387E-6;9.383085056E-3;1.246303474E-6;8.780835992E-3;9.825943278E-8;6.922872175E-4
8.429166667E1;2.255730590E-7;1.602715774E-3;3.364291958E-6;2.390358056E-2;5.003811337E-6;3.555250522E-2;1.277832808E-6;9.079110805E-3;9.964053762E-7;7.079544961E-3;1.003987195E-7;7.133414428E-4
8.464583333E1;2.566101227E-7;1.838590257E-3;3.226636435E-6;2.311858257E-2;6.157299384E-6;4.411653965E-2;1.163213162E-6;8.334325877E-3;7.766969064E-7;5.564968947E-3;1.136646429E-7;8.143977438E-4
8.500000000E1;2.772848107E-7;2.003382757E-3;2.937181189E-6;2.122113409E-2;7.212792706E-6;5.211242730E-2;1.007202357E-6;7.277037030E-3;6.094636956E-7;4.403375201E-3;1.401435585E-7;1.012537210E-3
8.535416667E1;2.900020060E-7;2.112761407E-3;2.575903586E-6;1.876631737E-2;7.976620307E-6;5.811234127E-2;8.388574170E-7;6.111356266E-3;5.205650010E-7;3.792489780E-3;1.798941983E-7;1.310589278E-3
8.570833333E1;2.993974380E-7;2.199349149E-3;2.235468116E-6;1.642156637E-2;8.319090908E-6;6.111136299E-2;6.875170713E-7;5.050444306E-3;5.272650066E-7;3.873245715E-3;2.310036678E-7;1.696934094E-3
8.606250000E1;3.087131998E-7;2.286562699E-3;1.992817096E-6;1.476030581E-2;8.226254646E-6;6.092984373E-2;5.728141844E-7;4.242693698E-3;6.285761107E-7;4.655708564E-3;2.901297011E-7;2.148919297E-3
8.641666667E1;3.169799611E-7;2.367155721E-3;1.885104133E-6;1.407765657E-2;7.789801346E-6;5.817299225E-2;4.989302119E-7;3.725931133E-3;8.018704668E-7;5.988240570E-3;3.532728544E-7;2.638185251E-3
8.677083333E1;3.189961123E-7;2.401778357E-3;1.900758522E-6;1.431114833E-2;7.141934696E-6;5.377289414E-2;4.556392036E-7;3.430588448E-3;1.005709681E-6;7.572166718E-3;4.163135375E-7;3.134498527E-3
8.712500000E1;3.082769346E-7;2.340057958E-3;1.990502395E-6;1.510943716E-2;6.383782007E-6;4.845779301E-2;4.251626134E-7;3.227309751E-3;1.187570978E-6;9.014572955E-3;4.750338744E-7;3.605870804E-3
8.747916667E1;2.811117786E-7;2.151237290E-3;2.092492804E-6;1.601302006E-2;5.558033927E-6;4.253343600E-2;3.911113701E-7;2.993020670E-3;1.296545778E-6;9.921952184E-3;5.247659424E-7;4.015826265E-3
8.783333333E1;2.391052775E-7;1.844624156E-3;2.159982143E-6;1.666360224E-2;4.676313350E-6;3.607632862E-2;3.450662189E-7;2.662080442E-3;1.299423583E-6;1.002465590E-2;5.601781357E-7;4.321603152E-3
8.818750000E1;1.887304299E-7;1.467763189E-3;2.178327690E-6;1.694093103E-2;3.764769526E-6;2.927874496E-2;2.881053317E-7;2.240605293E-3;1.193000643E-6;9.278007946E-3;5.757689245E-7;4.477775168E-3
8.854166667E1;1.384981219E-7;1.085773580E-3;2.161556337E-6;1.694579485E-2;2.886906397E-6;2.263226857E-2;2.276389262E-7;1.784604212E-3;1.004194594E-6;7.872510785E-3;5.672365757E-7;4.446923024E-3
8.889583333E1;9.570016096E-8;7.562675729E-4;2.131207902E-6;1.684180477E-2;2.133387580E-6;1.685902960E-2;1.722393470E-7;1.361116132E-3;7.773225499E-7;6.142767497E-3;5.332527970E-7;4.214013795E-3
8.925000000E1;6.442994829E-8;5.132207800E-4;2.094311389E-6;1.668236827E-2;1.593222352E-6;1.269091222E-2;1.275577533E-7;1.016069256E-3;5.565378896E-7;4.433137343E-3;4.767536953E-7;3.797611357E-3
8.960416667E1;4.535870967E-8;3.641808473E-4;2.040480925E-6;1.638283094E-2;1.327178716E-6;1.065579406E-2;9.487011174E-8;7.617032743E-4;3.726607593E-7;2.992058461E-3;4.049418240E-7;3.251240118E-3
8.995833333E1;3.671450191E-8;2.971121705E-4;1.959191998E-6;1.585476464E-2;1.359689498E-6;1.100328962E-2;7.210723046E-8;5.835278877E-4;2.386962894E-7;1.931650136E-3;3.277565912E-7;2.652370783E-3
9.031250000E1;3.553505166E-8;2.898362353E-4;1.858107675E-6;1.515537218E-2;1.689900513E-6;1.378341609E-2;5.612353275E-8;4.577630448E-4;1.531175872E-7;1.248880274E-3;2.553511088E-7;2.082732418E-3
9.066666667E1;3.863079351E-8;3.175622919E-4;1.768105438E-6;1.453461253E-2;2.300644745E-6;1.891232231E-2;4.480056477E-8;3.682805538E-4;1.072329427E-7;8.815024482E-4;1.955302411E-7;1.607345485E-3
9.102083333E1;4.320186278E-8;3.579184515E-4;1.736174815E-6;1.438384739E-2;3.144467791E-6;2.605126192E-2;3.818017338E-8;3.163147989E-4;9.224209283E-8;7.642065621E-4;1.521012247E-7;1.260127025E-3
9.137500000E1;4.726415123E-8;3.946268612E-4;1.813882987E-6;1.514481761E-2;4.118615729E-6;3.438793156E-2;3.885912759E-8;3.244500356E-4;1.027450204E-7;8.578583099E-4;1.245723684E-7;1.040103365E-3
9.172916667E1;4.995067040E-8;4.202969297E-4;2.046868617E-6;1.722284383E-2;5.060197428E-6;4.257771570E-2;5.236507219E-8;4.406122859E-4;1.360158697E-7;1.144470174E-3;1.091291526E-7;9.182388826E-4
9.208333333E1;5.156522209E-8;4.372390646E-4;2.463914144E-6;2.089236645E-2;5.777526274E-6;4.898961124E-2;8.784525120E-8;7.448697768E-4;1.888667964E-7;1.601465834E-3;1.003882489E-7;8.512261219E-4
9.243750000E1;5.331069455E-8;4.555234336E-4;3.062099505E-6;2.616469533E-2;6.108987342E-6;5.219941164E-2;1.583572222E-7;1.353113595E-3;2.550594497E-7;2.179404288E-3;9.327425656E-8;7.969997384E-4
9.279166667E1;5.675336083E-8;4.886630884E-4;3.789275352E-6;3.262677256E-2;5.982241069E-6;5.150885081E-2;2.794375409E-7;2.406039215E-3;3.246940798E-7;2.795711293E-3;8.445787094E-8;7.272070490E-4
9.314583333E1;6.319466542E-8;5.482861605E-4;4.532791504E-6;3.932716209E-2;5.446552215E-6;4.725508367E-2;4.649778830E-7;4.034216124E-3;3.856918883E-7;3.346319237E-3;7.293976907E-8;6.328361051E-4
9.350000000E1;7.306446583E-8;6.387478264E-4;5.132668829E-6;4.487107407E-2;4.660710013E-6;4.074509211E-2;7.209309632E-7;6.302558713E-3;4.269093507E-7;3.732148272E-3;5.976491882E-8;5.224798615E-4
9.385416667E1;8.545532982E-8;7.527422114E-4;5.428767321E-6;4.781986480E-2;3.837226267E-6;3.380060895E-2;1.038957587E-6;9.151766578E-3;4.421134313E-7;3.894402405E-3;4.714996029E-8;4.153253571E-4
9.420833333E1;9.806231298E-8;8.703236276E-4;5.326615989E-6;4.727483586E-2;3.167513465E-6;2.811234740E-2;1.393281973E-6;1.236567020E-2;4.326446396E-7;3.839812062E-3;3.751018716E-8;3.329107908E-4
9.456250000E1;1.078240491E-7;9.641698069E-4;4.845598759E-6;4.332966588E-2;2.758106019E-6;2.466316718E-2;1.743266380E-6;1.558840374E-2;4.064877292E-7;3.634840268E-3;3.278711317E-8;2.931845432E-4
9.491666667E1;1.121733729E-7;1.010589391E-3;4.120567120E-6;3.712290456E-2;2.605219860E-6;2.347087801E-2;2.041894680E-6;1.839578367E-2;3.742657579E-7;3.371825190E-3;3.413624582E-8;3.075393650E-4
9.527083333E1;1.102909267E-7;1.001059091E-3;3.355611929E-6;3.045731800E-2;2.618610200E-6;2.376789845E-2;2.247266569E-6;2.039738622E-2;3.450878003E-7;3.132200353E-3;4.175113386E-8;3.789554893E-4
9.562500000E1;1.036061782E-7;9.473894626E-4;2.752776293E-6;2.517177353E-2;2.679163979E-6;2.449865218E-2;2.332613815E-6;2.132974875E-2;3.243698664E-7;2.966083673E-3;5.465028409E-8;4.997298829E-4
9.597916667E1;9.523020760E-8;8.772607138E-4;2.444539873E-6;2.251910238E-2;2.702484271E-6;2.489528627E-2;2.291374044E-6;2.110813868E-2;3.134719902E-7;2.887704110E-3;7.052202571E-8;6.496489315E-4
9.633333333E1;8.863824976E-8;8.225728064E-4;2.455196686E-6;2.278449805E-2;2.685900104E-6;2.492545140E-2;2.136584005E-6;1.982773696E-2;3.104255520E-7;2.880783614E-3;8.594567084E-8;7.975853749E-4
9.668750000E1;8.627080438E-8;8.065002558E-4;2.708561235E-6;2.532091064E-2;2.728587259E-6;2.550812338E-2;1.896231871E-6;1.772687180E-2;3.117413179E-7;2.914305187E-3;9.718507123E-8;9.085319810E-4
9.704166667E1;8.868942446E-8;8.351958549E-4;3.076627407E-6;2.897286202E-2;3.025627899E-6;2.849259532E-2;1.607131092E-6;1.513449021E-2;3.150608704E-7;2.966955018E-3;1.013964270E-7;9.548587792E-4
9.739583333E1;9.459411182E-8;8.973148590E-4;3.438524559E-6;3.261766637E-2;3.841388303E-6;3.643921104E-2;1.309536458E-6;1.242219521E-2;3.212395208E-7;3.047261503E-3;9.776659289E-8;9.274088506E-4
9.775000000E1;1.016890687E-7;9.716454069E-4;3.720177733E-6;3.554653075E-2;5.458267803E-6;5.215409000E-2;1.043518346E-6;9.970883017E-3;3.345714930E-7;3.196851526E-3;8.803250216E-8;8.411560602E-4
9.810416667E1;1.079766245E-7;1.039213196E-3;3.902522216E-6;3.755954220E-2;8.084839038E-6;7.781194731E-2;8.465906614E-7;8.147950457E-3;3.617867296E-7;3.481990156E-3;7.600649977E-8;7.315190479E-4
9.845833333E1;1.127598896E-7;1.093099264E-3;3.999345564E-6;3.876982948E-2;1.173035136E-5;1.137145352E-1;7.511742288E-7;7.281915577E-3;4.119041957E-7;3.993017151E-3;6.619409510E-8;6.416884309E-4
9.881250000E1;1.167854669E-7;1.140282807E-3;4.020518156E-6;3.925597806E-2;1.609651055E-5;1.571648828E-1;7.807780253E-7;7.623446491E-3;4.977361061E-7;4.859850621E-3;6.204024156E-8;6.057553447E-4
9.916666667E1;1.215196693E-7;1.195027803E-3;3.948771030E-6;3.883232400E-2;2.056021735E-5;2.021897485E-1;9.451391313E-7;9.294524471E-3;6.371756517E-7;6.266003059E-3;6.461072528E-8;6.353836671E-4
9.952083333E1;1.279680650E-7;1.267446425E-3;3.749975989E-6;3.714124819E-2;2.430869913E-5;2.407629889E-1;1.235894052E-6;1.224078443E-2;8.505966396E-7;8.424646182E-3;7.228772484E-8;7.159662721E-4
9.987500000E1;1.355708762E-7;1.352321609E-3;3.409444047E-6;3.400925764E-2;2.661636931E-5;2.654986997E-1;1.625258275E-6;1.621197669E-2;1.151384788E-6;1.148508125E-2;8.155267719E-8;8.134892292E-4
1.002291667E2;1.418252806E-7;1.424760579E-3;2.964620181E-6;2.978223593E-2;2.715271033E-5;2.727730285E-1;2.070057616E-6;2.079556252E-2;1.531161114E-6;1.538186977E-2;8.844995349E-8;8.885581363E-4
1.005833333E2;1.431841119E-7;1.448594654E-3;2.508841749E-6;2.538196940E-2;2.615708648E-5;2.646314255E-1;2.521480984E-6;2.550984062E-2;1.947610053E-6;1.970398443E-2;9.012406171E-8;9.117857582E-4
1.009375000E2;1.370172210E-7;1.395983364E-3;2.162514562E-6;2.203251775E-2;2.435995261E-5;2.481884273E-1;2.937696664E-6;2.993036673E-2;2.325971724E-6;2.369788125E-2;8.578250775E-8;8.739846925E-4
1.012916667E2;1.233993275E-7;1.266077314E-3;2.026469279E-6;2.079157832E-2;2.266703231E-5;2.325637909E-1;3.293453971E-6;3.379084346E-2;2.579706842E-6;2.646779667E-2;7.669651555E-8;7.869063827E-4
1.016458333E2;1.054578326E-7;1.089577190E-3;2.138329774E-6;2.209295686E-2;2.175659964E-5;2.247864774E-1;3.581485897E-6;3.700346615E-2;2.643370888E-6;2.731097874E-2;6.533604368E-8;6.750438646E-4
1.020000000E2;8.817012893E-8;9.173220214E-4;2.453162662E-6;2.552270433E-2;2.179427870E-5;2.267476756E-1;3.804756198E-6;3.958468348E-2;2.500874565E-6;2.601909898E-2;5.420145980E-8;5.639119878E-4
1.023541667E2;7.665119933E-8;8.030267417E-4;2.857948308E-6;2.994093944E-2;2.241081904E-5;2.347841540E-1;3.964393448E-6;4.153247413E-2;2.193088341E-6;2.297561682E-2;4.497370566E-8;4.711614252E-4
1.027083333E2;7.491700559E-8;7.902996221E-4;3.211327669E-6;3.387630115E-2;2.294635096E-5;2.420610962E-1;4.051299519E-6;4.273716566E-2;1.800363890E-6;1.899204180E-2;3.827425048E-8;4.037551348E-4
1.030625000E2;8.533468157E-8;9.064146542E-4;3.391826712E-6;3.602757261E-2;2.282383256E-5;2.424319856E-1;4.047473083E-6;4.299176896E-2;1.409754273E-6;1.497423917E-2;3.392220291E-8;3.603175315E-4
1.034166667E2;1.083560225E-7;1.158868414E-3;3.336803990E-6;3.568714184E-2;2.185889787E-5;2.337810645E-1;3.937575349E-6;4.211239570E-2;1.084447438E-6;1.159817288E-2;3.137994237E-8;3.356087015E-4
1.037708333E2;1.421584008E-7;1.530816512E-3;3.059948903E-6;3.295071047E-2;2.036651825E-5;2.193145270E-1;3.724961171E-6;4.011181917E-2;8.497101605E-7;9.150006870E-3;3.010712127E-8;3.242050987E-4
1.041250000E2;1.822414939E-7;1.975865125E-3;2.641466296E-6;2.863881885E-2;1.902661567E-5;2.062868643E-1;3.443368379E-6;3.733305377E-2;6.987503165E-7;7.575861849E-3;2.967960688E-8;3.217867615E-4
1.044791667E2;2.215791690E-7;2.418735224E-3;2.193821602E-6;2.394752904E-2;1.858034601E-5;2.028211296E-1;3.156945950E-6;3.446089451E-2;6.108428194E-7;6.667896852E-3;2.969414834E-8;3.241382430E-4
1.048333333E2;2.521716534E-7;2.771373475E-3;1.819756757E-6;1.999917731E-2;1.949686938E-5;2.142711361E-1;2.947384940E-6;3.239184236E-2;5.688278769E-7;6.251434168E-3;2.967177991E-8;3.260936854E-4
1.051875000E2;2.680701371E-7;2.966037948E-3;1.585650047E-6;1.754428248E-2;2.174735103E-5;2.406216116E-1;2.892594824E-6;3.200485554E-2;5.658866777E-7;6.261202304E-3;2.912010974E-8;3.221968379E-4
1.055416667E2;2.684256168E-7;2.990004596E-3;1.517575356E-6;1.690433776E-2;2.477051971E-5;2.759198942E-1;3.044621189E-6;3.391416757E-2;6.004697030E-7;6.688658084E-3;2.776737873E-8;3.093020368E-4
1.058958333E2;2.584546657E-7;2.898291888E-3;1.611095924E-6;1.806671291E-2;2.764710161E-5;3.100325935E-1;3.413799810E-6;3.828210363E-2;6.662187238E-7;7.470928479E-3;2.578559117E-8;2.891577504E-4
1.062500000E2;2.473228246E-7;2.792042825E-3;1.843547583E-6;2.081192389E-2;2.941589561E-5;3.320778841E-1;3.963697465E-6;4.474642842E-2;7.456835651E-7;8.418068371E-3;2.384821566E-8;2.692239971E-4
1.066041667E2;2.440067724E-7;2.773002362E-3;2.189051898E-6;2.487736723E-2;2.940475418E-5;3.341688101E-1;4.618256016E-6;5.248393196E-2;8.123947107E-7;9.232417730E-3;2.296251987E-8;2.609563710E-4
1.069583333E2;2.533255602E-7;2.898065959E-3;2.636803104E-6;3.016525183E-2;2.744760895E-5;3.140029814E-1;5.279249766E-6;6.039506643E-2;8.399045235E-7;9.608579199E-3;2.408879790E-8;2.755778972E-4
1.073125000E2;2.741552804E-7;3.157164713E-3;3.208903974E-6;3.695365042E-2;2.390942914E-5;2.753403322E-1;5.849863778E-6;6.736687131E-2;8.126789233E-7;9.358788259E-3;2.763300243E-8;3.182209004E-4
1.076666667E2;3.007589913E-7;3.486431645E-3;3.959710304E-6;4.590140182E-2;1.952638473E-5;2.263520214E-1;6.257994811E-6;7.254337118E-2;7.328622371E-7;8.495420482E-3;3.306110469E-8;3.832479990E-4
1.080208333E2;3.267440177E-7;3.812612712E-3;4.938798919E-6;5.762837733E-2;1.513982156E-5;1.766590145E-1;6.473149236E-6;7.553194467E-2;6.189615614E-7;7.222353248E-3;3.892468509E-8;4.541927048E-4
1.083750000E2;3.497177094E-7;4.107483676E-3;6.127357208E-6;7.196667207E-2;1.143336814E-5;1.342865166E-1;6.511789827E-6;7.648188724E-2;4.971048826E-7;5.838566751E-3;4.338066368E-8;5.095119954E-4
1.087291667E2;3.740535914E-7;4.422073409E-3;7.390443837E-6;8.737006120E-2;8.766423843E-6;1.036369404E-1;6.429095682E-6;7.600497286E-2;3.901912520E-7;4.612853344E-3;4.496445001E-8;5.315711526E-4
1.090833333E2;4.097481252E-7;4.875664078E-3;8.486899058E-6;1.009870853E-1;7.148831516E-6;8.506518732E-2;6.298561150E-6;7.494767263E-2;3.107946246E-7;3.698199195E-3;4.321388918E-8;5.142095697E-4
1.094375000E2;4.672516650E-7;5.596070595E-3;9.146935647E-6;1.095488822E-1;6.341365942E-6;7.594779031E-2;6.185111556E-6;7.407639929E-2;2.600706032E-7;3.114752849E-3;3.886996510E-8;4.655287182E-4
1.097916667E2;5.504425984E-7;6.635150712E-3;9.184364528E-6;1.107102594E-1;6.016007588E-6;7.251821925E-2;6.120842681E-6;7.378192348E-2;2.312616778E-7;2.787676845E-3;3.364622485E-8;4.055786623E-4
1.101458333E2;6.517599550E-7;7.907219948E-3;8.583554999E-6;1.041365871E-1;5.898153168E-6;7.155701119E-2;6.092613795E-6;7.391622785E-2;2.148953915E-7;2.607133368E-3;2.977865187E-8;3.612777194E-4
1.105000000E2;7.533572399E-7;9.198680239E-3;7.509433204E-6;9.169205678E-2;5.841862471E-6;7.133060123E-2;6.047137058E-6;7.383705526E-2;2.032200673E-7;2.481367827E-3;2.962348131E-8;3.617101127E-4
1.108541667E2;8.349781565E-7;1.026075121E-2;6.235299517E-6;7.662339014E-2;5.826168261E-6;7.159572085E-2;5.912532664E-6;7.265702245E-2;1.923162037E-7;2.363305799E-3;3.539582229E-8;4.349667395E-4
1.112083333E2;8.847982991E-7;1.094256017E-2;5.030693865E-6;6.221606705E-2;5.893150006E-6;7.288231519E-2;5.628620031E-6;6.961079537E-2;1.817256522E-7;2.247454460E-3;4.894760667E-8;6.053494130E-4
1.115625000E2;9.064904264E-7;1.128235335E-2;4.072683723E-6;5.068940115E-2;6.078014993E-6;7.564813797E-2;5.173369235E-6;6.438874371E-2;1.730126013E-7;2.153347951E-3;7.137244171E-8;8.883150707E-4
1.119166667E2;9.172837351E-7;1.148929091E-2;3.418893253E-6;4.282280136E-2;6.381038875E-6;7.992468324E-2;4.574330491E-6;5.729504594E-2;1.687136991E-7;2.113196491E-3;1.022982130E-7;1.281319927E-3
1.122708333E2;9.371811977E-7;1.181292535E-2;3.038800037E-6;3.830328443E-2;6.789167501E-6;8.557569128E-2;3.900210346E-6;4.916113742E-2;1.717819982E-7;2.165267428E-3;1.391129222E-7;1.753482217E-3
1.126250000E2;9.754965168E-7;1.237357887E-2;2.867824351E-6;3.637660431E-2;7.305463705E-6;9.266535533E-2;3.237282547E-6;4.106295639E-2;1.847284250E-7;2.343167503E-3;1.767242969E-7;2.241640014E-3
1.129791667E2;1.023306326E-6;1.306178086E-2;2.848030764E-6;3.635309658E-2;7.943789236E-6;1.013968462E-1;2.661917358E-6;3.397749070E-2;2.082666618E-7;2.658376506E-3;2.083926602E-7;2.659984787E-3
1.133333333E2;1.057053197E-6;1.357726106E-2;2.940694101E-6;3.777158201E-2;8.684996067E-6;1.115539495E-1;2.220799970E-6;2.852494184E-2;2.404464057E-7;3.088400499E-3;2.276103889E-7;2.923528996E-3
1.136875000E2;1.051511868E-6;1.359063070E-2;3.122535730E-6;4.035829861E-2;9.426944779E-6;1.218418251E-1;1.925348955E-6;2.488484193E-2;2.774785254E-7;3.586367668E-3;2.303537109E-7;2.977286620E-3
1.140416667E2;9.943560925E-7;1.293209989E-2;3.380620261E-6;4.396666267E-2;9.974670498E-6;1.297255945E-1;1.759375930E-6;2.288156671E-2;3.164420332E-7;4.115487412E-3;2.167426219E-7;2.818846546E-3
1.143958333E2;8.936375047E-7;1.169450381E-2;3.712467790E-6;4.858286330E-2;1.009730213E-5;1.321374021E-1;1.693647486E-6;2.216375978E-2;3.596690463E-7;4.706775412E-3;1.913482595E-7;2.504061142E-3
1.147500000E2;7.740523270E-7;1.019238239E-2;4.124892535E-6;5.431478026E-2;9.631854223E-6;1.268280425E-1;1.699317558E-6;2.237587016E-2;4.205356115E-7;5.537428947E-3;1.619238858E-7;2.132142886E-3
1.151041667E2;6.645773230E-7;8.804964472E-3;4.619179402E-6;6.119936556E-2;8.575126707E-6;1.136115895E-1;1.754919116E-6;2.325086929E-2;5.288517427E-7;7.006740441E-3;1.370078474E-7;1.815212748E-3
