"Distance (cm)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
7.508333333E1;9.563216027E-8;5.391269676E-4;2.196295756E-8;1.238163258E-4;3.464499303E-8;1.953113888E-4;5.455271115E-7;3.075412879E-3;2.994060125E-8;1.687903475E-4;1.078056294E-8;6.077549842E-5
7.543750000E1;9.165948961E-8;5.216173272E-4;1.704676319E-8;9.700999965E-5;5.647373822E-8;3.213816760E-4;5.794104237E-7;3.297318345E-3;3.922902962E-8;2.232452054E-4;8.700483609E-9;4.951285486E-5
7.579166667E1;8.849008046E-8;5.083203596E-4;1.436650687E-8;8.252662785E-5;8.709764398E-8;5.003216799E-4;6.055977811E-7;3.478781805E-3;5.197527310E-8;2.985655497E-4;7.490778307E-9;4.302985264E-5
7.614583333E1;8.796003202E-8;5.100087963E-4;1.442681688E-8;8.364939558E-5;1.250873127E-7;7.252797474E-4;6.230364909E-7;3.612482664E-3;6.685995028E-8;3.876665570E-4;7.371094347E-9;4.273899030E-5
7.650000000E1;9.145881727E-8;5.352398634E-4;1.747246976E-8;1.022532611E-4;1.658988138E-7;9.708813328E-4;6.311258287E-7;3.693506131E-3;8.161001239E-8;4.776021950E-4;8.521243146E-9;4.986844520E-5
7.685416667E1;9.924392176E-8;5.861904697E-4;2.346278808E-8;1.385844344E-4;2.024622092E-7;1.195855780E-3;6.297019070E-7;3.719373943E-3;9.340109304E-8;5.516794341E-4;1.115863104E-8;6.590915651E-5
7.720833333E1;1.101672560E-7;6.567209751E-4;3.194871250E-8;1.904503243E-4;2.274278778E-7;1.355726403E-3;6.190530292E-7;3.690253563E-3;9.966823338E-8;5.941349708E-4;1.544282031E-8;9.205660903E-5
7.756250000E1;1.219593816E-7;7.337004935E-4;4.194662494E-8;2.523484378E-4;2.361948702E-7;1.420934500E-3;5.999926947E-7;3.609520896E-3;9.899827778E-8;5.955678384E-4;2.125101287E-8;1.278448483E-4
7.791666667E1;1.320083422E-7;8.014235622E-4;5.194771761E-8;3.153749544E-4;2.290076927E-7;1.390307293E-3;5.738923541E-7;3.484104467E-3;9.171396835E-8;5.567961387E-4;2.798901547E-8;1.699215073E-4
7.827083333E1;1.383274845E-7;8.474388985E-4;6.016041232E-8;3.685621388E-4;2.106555177E-7;1.290543817E-3;5.426283874E-7;3.324316961E-3;7.988135749E-8;4.893790257E-4;3.459763364E-8;2.119562909E-4
7.862500000E1;1.403140184E-7;8.674059148E-4;6.496639574E-8;4.016151528E-4;1.878460449E-7;1.161243704E-3;5.083446779E-7;3.142531199E-3;6.667507996E-8;4.121780517E-4;3.981728874E-8;2.461461240E-4
7.897916667E1;1.389476523E-7;8.667149887E-4;6.543611558E-8;4.081714319E-4;1.659541279E-7;1.035173518E-3;4.730775603E-7;2.950920046E-3;5.530854324E-8;3.449985851E-4;4.263680066E-8;2.659559453E-4
7.933333333E1;1.363076500E-7;8.578900586E-4;6.168112687E-8;3.882073056E-4;1.471270131E-7;9.259847254E-4;4.383429739E-7;2.758833268E-3;4.795972782E-8;3.018478692E-4;4.269707833E-8;2.687259228E-4
7.968750000E1;1.346254006E-7;8.548844407E-4;5.484068111E-8;3.482436806E-4;1.305170302E-7;8.287958874E-4;4.048738304E-7;2.570988362E-3;4.512554112E-8;2.865515929E-4;4.037731002E-8;2.563998617E-4
8.004166667E1;1.352979585E-7;8.668091558E-4;4.667177521E-8;2.990105875E-4;1.140417314E-7;7.306275574E-4;3.726527083E-7;2.387462332E-3;4.563683145E-8;2.923800460E-4;3.650072900E-8;2.338480671E-4
8.039583333E1;1.383275104E-7;8.940784825E-4;3.890449233E-8;2.514587978E-4;9.646406823E-8;6.234945421E-4;3.412450113E-7;2.205633724E-3;4.727853880E-8;3.055843635E-4;3.188428428E-8;2.060837532E-4
8.075000000E1;1.424437965E-7;9.288136777E-4;3.266871563E-8;2.130184021E-4;7.854202576E-8;5.121381878E-4;3.102710783E-7;2.023141958E-3;4.773534820E-8;3.112613214E-4;2.704833650E-8;1.763703686E-4
8.110416667E1;1.458444342E-7;9.593480402E-4;2.825660695E-8;1.858687350E-4;6.259942138E-8;4.117718482E-4;2.797604016E-7;1.840231988E-3;4.547558057E-8;2.991331780E-4;2.221191808E-8;1.461074617E-4
8.145833333E1;1.471719124E-7;9.765533480E-4;2.528141104E-8;1.677537934E-4;5.102905919E-8;3.386012846E-4;2.502304115E-7;1.660393904E-3;4.022039112E-8;2.668807992E-4;1.747038154E-8;1.159240191E-4
8.181250000E1;1.462282406E-7;9.787473124E-4;2.306897629E-8;1.544072366E-4;4.501723567E-8;3.013131953E-4;2.224533544E-7;1.488943735E-3;3.283997751E-8;2.198073340E-4;1.297213223E-8;8.682618008E-5
8.216666667E1;1.440323376E-7;9.724143225E-4;2.103508795E-8;1.420154747E-4;4.423814598E-8;2.986676984E-4;1.971173832E-7;1.330810635E-3;2.481522904E-8;1.675365723E-4;8.973608632E-9;6.058407234E-5
8.252083333E1;1.422224522E-7;9.684905169E-4;1.887787213E-8;1.285524181E-4;4.736163723E-8;3.225179696E-4;1.745960057E-7;1.188944313E-3;1.758995728E-8;1.197821198E-4;5.751833328E-9;3.916819001E-5
8.287500000E1;1.421469077E-7;9.763027198E-4;1.658031628E-8;1.138780164E-4;5.286170753E-8;3.630682487E-4;1.549788980E-7;1.064436238E-3;1.213322696E-8;8.333422565E-5;3.452416078E-9;2.371211067E-5
8.322916667E1;1.441403467E-7;9.984737571E-4;1.428548185E-8;9.895687825E-5;5.971342671E-8;4.136405308E-4;1.383063122E-7;9.580608507E-4;8.858379786E-9;6.136283110E-5;2.014839722E-9;1.395698452E-5
8.358333333E1;1.473730120E-7;1.029573448E-3;1.216258081E-8;8.496990111E-5;6.759630741E-8;4.722395390E-4;1.248330859E-7;8.721056102E-4;7.842467980E-9;5.478884285E-5;1.240044593E-9;8.663166809E-6
8.393750000E1;1.503283952E-7;1.059139296E-3;1.033136420E-8;7.278966680E-5;7.641992401E-8;5.384168731E-4;1.150999337E-7;8.109370327E-4;9.180253490E-9;6.467951183E-5;9.265399168E-10;6.527940603E-6
8.429166667E1;1.516364184E-7;1.077389652E-3;8.854839789E-9;6.291438997E-5;8.555670549E-8;6.078876708E-4;1.097232695E-7;7.795931642E-4;1.325097842E-8;9.414932892E-5;9.398567115E-10;6.677761888E-6
8.464583333E1;1.507776993E-7;1.080309716E-3;7.746983312E-9;5.550649321E-5;9.348011685E-8;6.697772878E-4;1.090583586E-7;7.813940983E-4;2.076157398E-8;1.487549564E-4;1.197078762E-9;8.576970090E-6
8.500000000E1;1.482912150E-7;1.071404028E-3;6.971590474E-9;5.036974118E-5;9.822525600E-8;7.096774746E-4;1.129337436E-7;8.159462976E-4;3.255981730E-8;2.352446800E-4;1.643463345E-9;1.187402267E-5
8.535416667E1;1.453854329E-7;1.059181404E-3;6.457089603E-9;4.704205292E-5;9.836961060E-8;7.166554458E-4;1.206596570E-7;8.790458733E-4;4.930743537E-8;3.592211239E-4;2.262341234E-9;1.648191098E-5
8.570833333E1;1.432528793E-7;1.052323963E-3;6.145707766E-9;4.514586778E-5;9.381411689E-8;6.891508477E-4;1.313551295E-7;9.649240630E-4;7.111793647E-8;5.224265583E-4;3.074851428E-9;2.258760769E-5
8.606250000E1;1.424949501E-7;1.055425028E-3;6.039714095E-9;4.473467596E-5;8.585302276E-8;6.358922117E-4;1.444075092E-7;1.069590883E-3;9.717354305E-8;7.197405195E-4;4.098988603E-9;3.036019985E-5
8.641666667E1;1.429404946E-7;1.067456783E-3;6.210346811E-9;4.637787805E-5;7.649445621E-8;5.712483811E-4;1.598106554E-7;1.193440449E-3;1.254550294E-7;9.368781219E-4;5.295143310E-9;3.954328449E-5
8.677083333E1;1.439142049E-7;1.083555596E-3;6.753620448E-9;5.084920723E-5;6.740888855E-8;5.075334881E-4;1.781628658E-7;1.341419844E-3;1.527646725E-7;1.150192337E-3;6.531652231E-9;4.917796913E-5
8.712500000E1;1.447165036E-7;1.098509061E-3;7.718227295E-9;5.858725443E-5;5.919274025E-8;4.493182180E-4;2.003265335E-7;1.520631764E-3;1.751818088E-7;1.329764053E-3;7.586632222E-9;5.758834708E-5
8.747916667E1;1.450210613E-7;1.109788841E-3;9.035050232E-9;6.914166697E-5;5.145719295E-8;3.937815515E-4;2.269416966E-7;1.736695071E-3;1.889314280E-7;1.445817515E-3;8.202143356E-9;6.276775998E-5
8.783333333E1;1.449665273E-7;1.118372463E-3;1.048058320E-8;8.085449701E-5;4.355229264E-8;3.359926301E-4;2.581218176E-7;1.991330952E-3;1.914368847E-7;1.476877071E-3;8.190338418E-9;6.318595829E-5
8.818750000E1;1.449517901E-7;1.127295168E-3;1.171350900E-8;9.109637132E-5;3.528000544E-8;2.743738426E-4;2.935213805E-7;2.282726095E-3;1.821735450E-7;1.416770064E-3;7.537247968E-9;5.861744243E-5
8.854166667E1;1.453243974E-7;1.139289031E-3;1.238714938E-8;9.711062750E-5;2.712801679E-8;2.126735257E-4;3.327575591E-7;2.608695057E-3;1.629283035E-7;1.277297084E-3;6.431180939E-9;5.041805803E-5
8.889583333E1;1.462033129E-7;1.155367175E-3;1.228592473E-8;9.708914157E-5;2.001348319E-8;1.581559342E-4;3.759013929E-7;2.970549173E-3;1.373114460E-7;1.085099471E-3;5.197662884E-9;4.107437077E-5
8.925000000E1;1.475092627E-7;1.174994251E-3;1.141433959E-8;9.092163544E-5;1.478399724E-8;1.177628540E-4;4.236804394E-7;3.374853020E-3;1.097375268E-7;8.741211285E-4;4.189733944E-9;3.337358759E-5
8.960416667E1;1.491356624E-7;1.197396316E-3;1.000068950E-8;8.029460278E-5;1.180218412E-8;9.475863497E-5;4.771314162E-7;3.830843617E-3;8.432998673E-8;6.770775941E-4;3.703458223E-9;2.973472048E-5
8.995833333E1;1.510991855E-7;1.222770421E-3;8.425263694E-9;6.818146107E-5;1.082562620E-8;8.760639879E-5;5.368002536E-7;4.344056984E-3;6.416885986E-8;5.192866099E-4;3.941977382E-9;3.190045880E-5
9.031250000E1;1.535483779E-7;1.252393952E-3;7.097675572E-9;5.789110952E-5;1.114207264E-8;9.087861802E-5;6.019244930E-7;4.909505428E-3;5.100389858E-8;4.160055286E-4;5.004954104E-9;4.082214568E-5
9.066666667E1;1.566121944E-7;1.287421843E-3;6.316718026E-9;5.192622960E-5;1.186383586E-8;9.752600356E-5;6.700700049E-7;5.508273249E-3;4.530380012E-8;3.724173720E-4;6.866252396E-9;5.644364636E-5
9.102083333E1;1.602008725E-7;1.327230923E-3;6.171787666E-9;5.113197771E-5;1.225127396E-8;1.014992577E-4;7.375670190E-7;6.110589413E-3;4.640830923E-8;3.844831937E-4;9.336350452E-9;7.734972247E-5
9.137500000E1;1.638883066E-7;1.368367491E-3;6.532928882E-9;5.454597516E-5;1.192053175E-8;9.952917600E-5;8.005772843E-7;6.684332472E-3;5.266280051E-8;4.397022929E-4;1.204818593E-8;1.005950107E-4
9.172916667E1;1.669527819E-7;1.404780779E-3;7.128386386E-9;5.997995399E-5;1.089082994E-8;9.163805708E-5;8.563182444E-7;7.205267239E-3;6.161804047E-8;5.184689819E-4;1.452292998E-8;1.221994186E-4
9.208333333E1;1.685633084E-7;1.429305650E-3;7.664305529E-9;6.498825457E-5;9.535362734E-9;8.085358529E-5;9.037789183E-7;7.663448984E-3;7.045421412E-8;5.974052555E-4;1.632535935E-8;1.384282771E-4
9.243750000E1;1.680169802E-7;1.435653247E-3;7.929191870E-9;6.775249763E-5;8.475978363E-9;7.242461948E-5;9.435059037E-7;8.061966787E-3;7.664113775E-8;6.548748711E-4;1.723311757E-8;1.472516716E-4
9.279166667E1;1.649573140E-7;1.420330872E-3;7.851010314E-9;6.759950231E-5;8.406917605E-9;7.238602720E-5;9.765738280E-7;8.408587188E-3;7.864617093E-8;6.771666068E-4;1.730489790E-8;1.490002482E-4
9.314583333E1;1.595197216E-7;1.384016437E-3;7.487799553E-9;6.496524414E-5;9.866878689E-9;8.560648271E-5;1.003318427E-6;8.704937423E-3;7.633815691E-8;6.623210152E-4;1.679473410E-8;1.457135696E-4
9.350000000E1;1.523769227E-7;1.332117153E-3;6.954973289E-9;6.080211523E-5;1.307765230E-8;1.143281058E-4;1.022574077E-6;8.939598225E-3;7.086805516E-8;6.195462552E-4;1.597287946E-8;1.396389055E-4
9.385416667E1;1.446798798E-7;1.274427855E-3;6.341040554E-9;5.585571899E-5;1.793125510E-8;1.579493362E-4;1.031875241E-6;9.089380992E-3;6.409243828E-8;5.645649467E-4;1.497753295E-8;1.319311657E-4
9.420833333E1;1.378534058E-7;1.223477935E-3;5.670539928E-9;5.032723307E-5;2.414939503E-8;2.143309539E-4;1.028566248E-6;9.128741518E-3;5.780557297E-8;5.130366033E-4;1.379102939E-8;1.223982829E-4
9.456250000E1;1.332364897E-7;1.191409538E-3;4.933205062E-9;4.411304726E-5;3.148773319E-8;2.815654011E-4;1.011212406E-6;9.042328483E-3;5.312759152E-8;4.750704513E-4;1.233900893E-8;1.103362372E-4
9.491666667E1;1.316397446E-7;1.185965313E-3;4.137556096E-9;3.727596120E-5;3.981405484E-8;3.586917322E-4;9.805449603E-7;8.833899781E-3;5.027623773E-8;4.529473542E-4;1.062490340E-8;9.572159934E-5
9.527083333E1;1.329939545E-7;1.207123841E-3;3.340414480E-9;3.031937787E-5;4.894462056E-8;4.442473993E-4;9.393975811E-7;8.526471909E-3;4.875393007E-8;4.425165910E-4;8.791026920E-9;7.979203437E-5
9.562500000E1;1.362756416E-7;1.246123631E-3;2.640547487E-9;2.414553755E-5;5.833289194E-8;5.334041669E-4;8.916739093E-7;8.153591619E-3;4.778887733E-8;4.369882146E-4;7.063462451E-9;6.458929395E-5
9.597916667E1;1.398008643E-7;1.287845623E-3;2.151911227E-9;1.982340715E-5;6.686217095E-8;6.159343478E-4;8.408987780E-7;7.746359907E-3;4.679726908E-8;4.310964631E-4;5.639869819E-9;5.195448322E-5
9.633333333E1;1.418390032E-7;1.316281709E-3;1.969750982E-9;1.827950797E-5;7.298771872E-8;6.773341395E-4;7.891462587E-7;7.323364964E-3;4.568752590E-8;4.239853167E-4;4.609274805E-9;4.277458233E-5
9.668750000E1;1.412989607E-7;1.320929471E-3;2.139442653E-9;2.000052114E-5;7.530965069E-8;7.040302102E-4;7.368206262E-7;6.888147477E-3;4.487409332E-8;4.195042344E-4;3.941311798E-9;3.684524557E-5
9.704166667E1;1.381593129E-7;1.301058003E-3;2.633108363E-9;2.479620545E-5;7.330952621E-8;6.903620447E-4;6.833147244E-7;6.434832889E-3;4.498291003E-8;4.236078904E-4;3.530629844E-9;3.324824159E-5
9.739583333E1;1.334318942E-7;1.265728057E-3;3.345792190E-9;3.173801191E-5;6.770257134E-8;6.422230949E-4;6.280880015E-7;5.958010342E-3;4.637783178E-8;4.399377169E-4;3.262760519E-9;3.095037777E-5
9.775000000E1;1.286570674E-7;1.229326320E-3;4.108254966E-9;3.925463297E-5;6.008843998E-8;5.741487995E-4;5.715038821E-7;5.460755313E-3;4.881372280E-8;4.664181722E-4;3.069164394E-9;2.932605761E-5
9.810416667E1;1.252145546E-7;1.205118405E-3;4.719906805E-9;4.542640093E-5;5.214911267E-8;5.019053550E-4;5.150339753E-7;4.956907164E-3;5.145401832E-8;4.952154698E-4;2.945028965E-9;2.834421781E-5
9.845833333E1;1.237814409E-7;1.199942660E-3;5.009117795E-9;4.855860532E-5;4.494285384E-8;4.356779758E-4;4.607794766E-7;4.466816245E-3;5.325957320E-8;5.163006142E-4;2.930564421E-9;2.840901869E-5
9.881250000E1;1.242049815E-7;1.212726280E-3;4.908411224E-9;4.792528620E-5;3.868064331E-8;3.776743261E-4;4.107194509E-7;4.010227818E-3;5.352647437E-8;5.226276867E-4;3.083222611E-9;3.010430856E-5
9.916666667E1;1.257942362E-7;1.237064013E-3;4.498596199E-9;4.423931998E-5;3.302723652E-8;3.247907614E-4;3.661278929E-7;3.600511869E-3;5.225633342E-8;5.138902344E-4;3.469514097E-9;3.411929800E-5
9.952083333E1;1.278150466E-7;1.265930871E-3;3.972725653E-9;3.934744913E-5;2.764085244E-8;2.737659558E-4;3.274490362E-7;3.243185012E-3;5.013232567E-8;4.965304192E-4;4.172066909E-9;4.132180392E-5
9.987500000E1;1.298634919E-7;1.295390361E-3;3.541027199E-9;3.532180164E-5;2.259276974E-8;2.253632312E-4;2.945931279E-7;2.938571053E-3;4.810986217E-8;4.798966268E-4;5.284204656E-9;5.271002401E-5
1.002291667E2;1.319038284E-7;1.325090803E-3;3.347264441E-9;3.362623649E-5;1.841802952E-8;1.850254222E-4;2.673869317E-7;2.686138594E-3;4.693780745E-8;4.715318558E-4;6.880410559E-9;6.911981908E-5
1.005833333E2;1.339904923E-7;1.355582742E-3;3.434569999E-9;3.474756853E-5;1.586431403E-8;1.604993752E-4;2.458585735E-7;2.487352895E-3;4.697155960E-8;4.752115946E-4;8.960066689E-9;9.064905692E-5
1.009375000E2;1.359148628E-7;1.384752121E-3;3.758220279E-9;3.829017222E-5;1.552357450E-8;1.581600590E-4;2.302004605E-7;2.345369516E-3;4.839174256E-8;4.930334092E-4;1.137413731E-8;1.158840207E-4
1.012916667E2;1.370641745E-7;1.406278669E-3;4.226615477E-9;4.336508213E-5;1.758489740E-8;1.804210778E-4;2.204904812E-7;2.262232720E-3;5.156191921E-8;5.290253806E-4;1.377452485E-8;1.413266489E-4
1.016458333E2;1.366221485E-7;1.411563020E-3;4.744148428E-9;4.901595060E-5;2.180428364E-8;2.252791425E-4;2.164096615E-7;2.235917665E-3;5.713338446E-8;5.902950114E-4;1.565397108E-8;1.617348793E-4
1.020000000E2;1.340243743E-7;1.394389590E-3;5.228136126E-9;5.439352826E-5;2.771387074E-8;2.883351112E-4;2.172097887E-7;2.259850642E-3;6.571356259E-8;6.836839052E-4;1.650553622E-8;1.717235988E-4
1.023541667E2;1.294048547E-7;1.355693840E-3;5.596096700E-9;5.862681000E-5;3.489484024E-8;3.655714471E-4;2.220192272E-7;2.325956778E-3;7.726258274E-8;8.094318238E-4;1.603553987E-8;1.679943360E-4
1.027083333E2;1.237782573E-7;1.305737051E-3;5.756549805E-9;6.072585389E-5;4.310469806E-8;4.547115347E-4;2.303631855E-7;2.430101644E-3;9.062032867E-8;9.559540044E-4;1.430142232E-8;1.508657289E-4
1.030625000E2;1.187914426E-7;1.261788319E-3;5.634070387E-9;5.984441340E-5;5.214319194E-8;5.538586705E-4;2.426312235E-7;2.577199475E-3;1.035444924E-7;1.099837060E-3;1.169303978E-8;1.242020526E-4
1.034166667E2;1.161193222E-7;1.241896958E-3;5.218672458E-9;5.581373818E-5;6.151787012E-8;6.579340481E-4;2.601833780E-7;2.782663034E-3;1.133600271E-7;1.212386277E-3;8.780514777E-9;9.390766651E-5
1.037708333E2;1.167866265E-7;1.257603456E-3;4.596703296E-9;4.949907473E-5;7.014261230E-8;7.553227138E-4;2.849396915E-7;3.068340542E-3;1.179430773E-7;1.270056565E-3;6.110948600E-9;6.580505244E-5
1.041250000E2;1.207181948E-7;1.308828554E-3;3.932604329E-9;4.263735759E-5;7.636641045E-8;8.279658154E-4;3.186049964E-7;3.454320350E-3;1.165157973E-7;1.263266095E-3;4.049511217E-9;4.390486388E-5
1.044791667E2;1.267176816E-7;1.383237068E-3;3.410614679E-9;3.722991604E-5;7.848517718E-8;8.567360526E-4;3.618747712E-7;3.950187464E-3;1.098313894E-7;1.198908054E-3;2.723070757E-9;2.972475791E-5
1.048333333E2;1.328887599E-7;1.460451163E-3;3.163236054E-9;3.476405210E-5;7.554934172E-8;8.302893642E-4;4.140123543E-7;4.550007274E-3;9.970971558E-8;1.095812544E-3;2.065242896E-9;2.269707680E-5
1.051875000E2;1.373196649E-7;1.519361095E-3;3.216351591E-9;3.558703321E-5;6.796242737E-8;7.519641717E-4;4.730542923E-7;5.234066716E-3;8.823496449E-8;9.762678373E-4;1.906673693E-9;2.109621977E-5
1.055416667E2;1.387390170E-7;1.545419932E-3;3.483065327E-9;3.879801586E-5;5.742291664E-8;6.396363608E-4;5.365062090E-7;5.976165947E-3;7.702435091E-8;8.579775878E-4;2.049066284E-9;2.282463827E-5
1.058958333E2;1.368711826E-7;1.534863521E-3;3.813246740E-9;4.276147255E-5;4.621284637E-8;5.182275096E-4;6.021531334E-7;6.752501592E-3;6.687260907E-8;7.499045910E-4;2.302725837E-9;2.582260063E-5
1.062500000E2;1.323749710E-7;1.494389322E-3;4.072241194E-9;4.597178535E-5;3.630077593E-8;4.098017283E-4;6.685367278E-7;7.547152904E-3;5.786502920E-8;6.532419312E-4;2.505051679E-9;2.827968497E-5
1.066041667E2;1.264385942E-7;1.436904873E-3;4.194346477E-9;4.766643391E-5;2.874936190E-8;3.267206384E-4;7.348904476E-7;8.351624535E-3;4.981960915E-8;5.661723751E-4;2.544372547E-9;2.891539039E-5
1.069583333E2;1.202555393E-7;1.375733599E-3;4.186021910E-9;4.788844675E-5;2.362951242E-8;2.703236322E-4;8.007177615E-7;9.160279308E-3;4.275041189E-8;4.890683487E-4;2.379419047E-9;2.722075631E-5
1.073125000E2;1.146246264E-7;1.320014063E-3;4.096247062E-9;4.717226916E-5;2.032510134E-8;2.340633113E-4;8.654009949E-7;9.965934194E-3;3.707738851E-8;4.269821922E-4;2.040284850E-9;2.349586455E-5
1.076666667E2;1.098138253E-7;1.272974064E-3;3.984680558E-9;4.619085977E-5;1.802851266E-8;2.089885219E-4;9.281677287E-7;1.075942344E-2;3.349119717E-8;3.882336788E-4;1.606435130E-9;1.862197452E-5
1.080208333E2;1.056819087E-7;1.233149398E-3;3.899270473E-9;4.549863921E-5;1.618278444E-8;1.888288272E-4;9.884032066E-7;1.153318324E-2;3.258221373E-8;3.801855750E-4;1.177218263E-9;1.373637181E-5
1.083750000E2;1.019285470E-7;1.197165118E-3;3.866624708E-9;4.541405094E-5;1.467908963E-8;1.724079719E-4;1.045930977E-6;1.228460640E-2;3.444847539E-8;4.046021877E-4;8.463772129E-10;9.940819387E-6
1.087291667E2;9.831411659E-8;1.162272601E-3;3.895582379E-9;4.605369831E-5;1.375921155E-8;1.626618349E-4;1.100820290E-6;1.301393234E-2;3.848151165E-8;4.549296500E-4;6.869951418E-10;8.121678333E-6
1.090833333E2;9.476229430E-8;1.127592992E-3;3.995097411E-9;4.753835769E-5;1.376587399E-8;1.638025246E-4;1.152666362E-6;1.371577715E-2;4.345285236E-8;5.170530341E-4;7.552236023E-10;8.986536759E-6
1.094375000E2;9.134111555E-8;1.093952936E-3;4.189112248E-9;5.017118102E-5;1.493703305E-8;1.788943683E-4;1.199723506E-6;1.436856824E-2;4.789040074E-8;5.735625647E-4;1.107729172E-9;1.326679199E-5
1.097916667E2;8.820848653E-8;1.063283627E-3;4.512616786E-9;5.439603070E-5;1.731429957E-8;2.087102042E-4;1.238596403E-6;1.493030123E-2;5.058715706E-8;6.097882180E-4;1.807918073E-9;2.179302424E-5
1.101458333E2;8.558754900E-8;1.038357097E-3;4.988596802E-9;6.052217821E-5;2.075048455E-8;2.517470490E-4;1.264944395E-6;1.534643771E-2;5.105295000E-8;6.193797296E-4;2.896782737E-9;3.514407117E-5
1.105000000E2;8.376841022E-8;1.022833231E-3;5.603141924E-9;6.841576368E-5;2.497604501E-8;3.049637535E-4;1.275041987E-6;1.556858142E-2;4.974209217E-8;6.073633809E-4;4.350588165E-9;5.312176914E-5
1.108541667E2;8.308795707E-8;1.021038513E-3;6.295717428E-9;7.736584448E-5;2.969910966E-8;3.649618530E-4;1.267395166E-6;1.557457088E-2;4.800618706E-8;5.899310514E-4;6.067445538E-9;7.456069196E-5
1.112083333E2;8.382127063E-8;1.036642247E-3;6.968649174E-9;8.618332896E-5;3.464261979E-8;4.284354432E-4;1.243450928E-6;1.537812245E-2;4.777337547E-8;5.908273513E-4;7.911134102E-9;9.783931659E-5
1.115625000E2;8.599175775E-8;1.070269876E-3;7.517079385E-9;9.355900884E-5;3.949498244E-8;4.915621110E-4;1.206937654E-6;1.502177706E-2;5.099548493E-8;6.346995662E-4;9.789986018E-9;1.218480398E-4
1.119166667E2;8.920297989E-8;1.117297677E-3;7.866859046E-9;9.853508647E-5;4.392332889E-8;5.501546405E-4;1.162130226E-6;1.455607653E-2;5.898266796E-8;7.387779867E-4;1.171027254E-8;1.466751483E-4
1.122708333E2;9.261816579E-8;1.167427901E-3;7.995039488E-9;1.007753942E-4;4.778171825E-8;6.022761361E-4;1.112064310E-6;1.401728151E-2;7.180252080E-8;9.050521072E-4;1.375249738E-8;1.733466541E-4
1.126250000E2;9.516640644E-8;1.207127874E-3;7.914434607E-9;1.003897801E-4;5.140258838E-8;6.520105101E-4;1.057677158E-6;1.341599023E-2;8.797085125E-8;1.115856641E-3;1.595535816E-8;2.023839955E-4
1.129791667E2;9.592590644E-8;1.224426290E-3;7.635066619E-9;9.745622053E-5;5.566859703E-8;7.105702333E-4;9.982836046E-7;1.274238353E-2;1.046257424E-7;1.335473538E-3;1.817940500E-8;2.320472356E-4
1.133333333E2;9.453692449E-8;1.214274275E-3;7.142448076E-9;9.174077751E-5;6.163982396E-8;7.917292944E-4;9.329979006E-7;1.198383970E-2;1.182291597E-7;1.518587873E-3;2.005876160E-8;2.576436490E-4
1.136875000E2;9.139187185E-8;1.181226021E-3;6.414589254E-9;8.290758889E-5;6.985984838E-8;9.029278976E-4;8.621701905E-7;1.114341837E-2;1.256081930E-7;1.623466759E-3;2.110915953E-8;2.728326711E-4
1.140416667E2;8.747148862E-8;1.137610597E-3;5.462888815E-9;7.104760997E-5;7.978194140E-8;1.037604177E-3;7.880002152E-7;1.024833817E-2;1.249450133E-7;1.624972587E-3;2.095560850E-8;2.725382028E-4
1.143958333E2;8.388780730E-8;1.097789962E-3;4.360881145E-9;5.706826417E-5;8.985525888E-8;1.175882460E-3;7.140658517E-7;9.344556135E-3;1.163242179E-7;1.522266023E-3;1.955331933E-8;2.558826888E-4
1.147500000E2;8.136617074E-8;1.071394139E-3;3.241397135E-9;4.268129936E-5;9.836611922E-8;1.295242023E-3;6.441165188E-7;8.481444518E-3;1.016499552E-7;1.338482138E-3;1.726817855E-8;2.273798204E-4
1.151041667E2;7.994253979E-8;1.059156246E-3;2.263288959E-9;2.998624567E-5;1.045149212E-7;1.384714970E-3;5.808686698E-7;7.695911106E-3;8.401674814E-8;1.113135307E-3;1.475515216E-8;1.954905562E-4
